iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,EAX,5312,7,0,0,0.0233664,0.126549,0.184643
10,EAX,4891,10,0,0,0.0193679,0.143408,0.135054
20,EAX,4866,7,1400,8,0.0225382,0.2056,0.109622
30,EAX,4974,7,0,0,0.0314449,0.135688,0.231744
40,EAX,4821,7,0,0,0.0362506,0.11692,0.310046
50,EAX,4877,9,1464,8,0.0168492,0.226319,0.0744489
60,EAX,4990,7,0,0,0.0325502,0.121656,0.267559
70,EAX,4942,8,1474,7,0.0305186,0.218579,0.139623
80,EAX,4961,7,0,0,0.0238576,0.130977,0.182151
90,EAX,5004,7,0,0,0.0295014,0.127099,0.232113
100,EAX,4913,8,1345,8,0.0127546,0.209418,0.0609049
110,EAX,5088,8,0,0,0.0381079,0.131552,0.28968
120,EAX,5523,8,0,0,0.0271742,0.130855,0.207666
130,EAX,5271,8,0,0,0.0280762,0.128765,0.218043
140,EAX,5178,8,0,0,0.0230856,0.127193,0.181501
150,EAX,5210,8,1241,6,0.0172301,0.213386,0.0807463
160,EAX,4989,7,0,0,0.0341303,0.131806,0.258943
170,EAX,5201,8,0,0,0.0338589,0.125592,0.269593
180,EAX,5422,8,0,0,0.027841,0.126941,0.219322
190,EAX,5570,8,0,0,0.0282296,0.125477,0.224978
200,EAX,5332,9,0,0,0.0287076,0.130177,0.220528
210,EAX,5161,7,1398,8,0.0265041,0.229823,0.115324
220,EAX,5648,8,0,0,0.018078,0.133644,0.13527
230,EAX,5545,8,1619,9,0.0228308,0.234411,0.0973967
240,EAX,5399,7,0,0,0.0192051,0.124905,0.153758
250,EAX,5497,9,1648,11,0.0269173,0.235213,0.114438
260,EAX,5789,8,1227,9,0.0277886,0.218471,0.127196
270,EAX,5365,10,0,0,0.016392,0.133151,0.123108
280,EAX,5451,7,0,0,0.0169724,0.138417,0.122618
290,EAX,5410,9,660,7,0.0239008,0.206228,0.115895
300,EAX,5709,10,0,0,0.0271678,0.127995,0.212257
310,EAX,5714,8,1372,9,0.017295,0.221639,0.078032
320,EAX,5695,7,0,0,0.0279352,0.132276,0.211188
330,EAX,5463,9,0,0,0.0175235,0.13627,0.128595
340,EAX,5641,9,1396,10,0.0241019,0.238356,0.101117
350,EAX,5526,8,0,0,0.0200563,0.133802,0.149895
360,EAX,5687,9,0,0,0.0167577,0.130766,0.12815
370,EAX,5623,9,0,0,0.016387,0.151462,0.108192
380,EAX,5772,8,947,9,0.0216569,0.2333,0.0928285
390,EAX,5509,9,1419,8,0.0260334,0.222118,0.117205
400,EAX,5575,7,933,8,0.0192537,0.213244,0.0902898
410,EAX,5841,8,405,5,0.0165478,0.194548,0.0850578
420,EAX,5725,8,321,7,0.0275239,0.197378,0.139447
430,EAX,5939,8,1214,9,0.0106882,0.223533,0.0478149
440,EAX,5633,8,0,0,0.0305145,0.122448,0.249204
450,EAX,5789,9,0,0,0.0224778,0.128804,0.174511
460,EAX,5635,8,437,9,0.0154041,0.202611,0.0760278
470,EAX,5743,8,0,0,0.0188507,0.125219,0.150542
480,EAX,5741,7,0,0,0.0191936,0.13279,0.144541
490,EAX,5940,8,111,7,0.015264,0.163197,0.0935314
500,EAX,0,3,0,0,0.00165903,0.0270761,0.0612728
510,EAX,5963,10,0,0,0.02546,0.142708,0.178406
520,EAX,6117,7,0,0,0.0333229,0.125426,0.265678
530,EAX,5926,7,55,5,0.0159876,0.158787,0.100685
540,EAX,6191,8,266,7,0.0143299,0.182737,0.078418
550,EAX,5936,7,0,0,0.0135372,0.120582,0.112266
