iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,PL,1955,8,0,0,0.20268,0.164073,1.2353
10,PL,2377,11,0,0,0.208978,0.1985,1.05279
20,PL,2461,15,0,0,0.195627,0.234947,0.832645
30,PL,2269,12,832,10,0.191674,0.396761,0.483098
40,PL,1974,7,7,3,0.197437,0.203405,0.970659
50,PL,1932,7,15,4,0.209358,0.194704,1.07527
60,PL,1856,11,0,0,0.192021,0.172592,1.11257
70,PL,1881,12,0,0,0.208212,0.212226,0.981087
80,PL,2246,11,0,0,0.195062,0.249439,0.782003
90,PL,2058,12,0,0,0.19358,0.228125,0.848572
100,PL,2176,13,0,0,0.212474,0.224519,0.946351
110,PL,1975,11,0,0,0.193353,0.186907,1.03449
120,PL,2171,13,0,0,0.20421,0.207227,0.985441
130,PL,2044,9,186,7,0.200153,0.287365,0.696511
140,PL,1951,14,0,0,0.191301,0.204317,0.936299
150,PL,2182,12,0,0,0.194772,0.226333,0.860553
160,PL,1722,10,0,0,0.205767,0.184347,1.11619
170,PL,1785,11,0,0,0.195347,0.211464,0.923788
180,PL,2126,10,0,0,0.204321,0.21711,0.941097
190,PL,2196,11,0,0,0.204814,0.213352,0.959978
200,PL,2228,9,0,0,0.196033,0.165123,1.1872
210,PL,1651,9,518,8,0.206208,0.321875,0.640646
220,PL,1813,11,0,0,0.19841,0.208807,0.950207
230,PL,1737,10,0,0,0.200443,0.186901,1.07245
240,PL,1875,13,0,0,0.205146,0.241299,0.85017
250,PL,1738,9,1226,13,0.198771,0.394022,0.504467
260,PL,2044,11,0,0,0.203876,0.21057,0.968211
270,PL,1658,13,535,9,0.194854,0.37981,0.51303
280,PL,8,3,229,8,0.0756209,0.140156,0.539548
290,PL,1775,14,0,0,0.211467,0.280172,0.754778
300,PL,1570,9,0,0,0.208804,0.191401,1.09092
310,PL,2088,10,11,3,0.192558,0.220487,0.873331
