iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,PMX,185,5,0,0,0.00013933,0.00628239,0.0221778
10,PMX,143,5,0,0,7.382e-05,0.00472169,0.0156342
20,PMX,179,7,0,0,0.0002215,0.0079299,0.0279323
30,PMX,27,3,0,0,6.601e-05,0.00389974,0.0169268
40,PMX,125,4,0,0,7.348e-05,0.00477621,0.0153846
50,PMX,149,11,0,0,5.929e-05,0.0117263,0.00505613
60,PMX,97,4,0,0,0.00022947,0.00317225,0.0723366
70,PMX,124,4,0,0,0.00022911,0.00397083,0.0576982
80,PMX,168,9,0,0,0.0002324,0.0107033,0.0217129
90,PMX,140,7,0,0,6.349e-05,0.00841401,0.00754575
100,PMX,9,3,0,0,6.101e-05,0.0016099,0.0378967
110,PMX,30,4,0,0,7.25e-05,0.00381581,0.0189999
120,PMX,1,3,0,0,5.77e-05,0.00198294,0.0290982
130,PMX,106,6,0,0,7.977e-05,0.00714729,0.0111609
140,PMX,220,7,0,0,0.00023162,0.00854904,0.0270931
150,PMX,193,9,0,0,0.0002274,0.00991268,0.0229403
160,PMX,85,6,0,0,0.00021112,0.00527852,0.039996
170,PMX,90,6,0,0,7.078e-05,0.00684088,0.0103466
180,PMX,111,6,0,0,7.621e-05,0.00662529,0.0115029
190,PMX,58,3,0,0,6.232e-05,0.00277032,0.0224956
200,PMX,101,4,0,0,6.741e-05,0.00479581,0.014056
210,PMX,44,3,0,0,7.768e-05,0.00331431,0.0234377
220,PMX,124,5,0,0,5.928e-05,0.00616564,0.00961458
230,PMX,129,4,0,0,6.885e-05,0.00488276,0.0141006
240,PMX,8,3,0,0,8.902e-05,0.00162808,0.0546779
250,PMX,88,5,0,0,0.00022294,0.00498108,0.0447573
260,PMX,112,5,0,0,7.328e-05,0.00596332,0.0122885
270,PMX,35,3,0,0,7.442e-05,0.00257665,0.0288824
280,PMX,31,4,0,0,6.05e-05,0.00228983,0.0264212
290,PMX,190,6,0,0,0.000215781,0.00694204,0.0310832
300,PMX,43,5,0,0,0.00020379,0.00343571,0.0593152
310,PMX,9,3,0,0,9.155e-05,0.00147925,0.0618894
320,PMX,76,6,0,0,6.386e-05,0.00437093,0.0146102
330,PMX,180,4,0,0,0.00021993,0.00420576,0.0522925
340,PMX,60,4,0,0,7.105e-05,0.00375078,0.0189427
350,PMX,69,5,0,0,0.00020171,0.00383558,0.0525891
360,PMX,0,3,2,3,5.33e-05,0.00264944,0.0201174
370,PMX,90,5,6,3,0.00021932,0.0083465,0.0262769
380,PMX,124,5,0,0,7.656e-05,0.0062034,0.0123416
390,PMX,38,4,0,0,8.064e-05,0.00346822,0.0232511
