iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,LOX,50,4,0,0,6.463e-05,0.00242011,0.0267054
10,LOX,25,3,0,0,4.158e-05,0.00159515,0.0260665
20,LOX,27,3,0,0,4.2011e-05,0.00228313,0.0184006
30,LOX,70,5,4,3,4.23e-05,0.00433339,0.0097614
40,LOX,70,4,0,0,0.000241661,0.00234284,0.103149
50,LOX,29,3,10,3,4.074e-05,0.00304442,0.0133819
60,LOX,5,3,0,0,4.279e-05,0.00170236,0.0251357
70,LOX,33,3,0,0,4.15e-05,0.00186028,0.0223085
80,LOX,17,3,0,0,4.228e-05,0.0013212,0.0320013
90,LOX,32,4,0,0,4.034e-05,0.00165238,0.0244133
100,LOX,52,3,0,0,4.077e-05,0.00212488,0.0191869
110,LOX,31,3,0,0,4.341e-05,0.00158846,0.0273284
120,LOX,36,3,25,3,0.000227331,0.00369626,0.061503
130,LOX,15,3,0,0,4.0801e-05,0.00131746,0.0309695
140,LOX,0,3,0,0,4.135e-05,0.000931215,0.0444044
150,LOX,23,4,0,0,0.000226451,0.00193621,0.116956
160,LOX,13,3,0,0,4.072e-05,0.00157768,0.0258101
170,LOX,41,3,0,0,3.762e-05,0.00194743,0.0193178
180,LOX,37,4,0,0,0.000220431,0.0024383,0.0904034
190,LOX,10,3,0,0,4.087e-05,0.00117698,0.0347246
200,LOX,7,3,8,3,4.004e-05,0.00313366,0.0127774
210,LOX,54,3,3,3,0.000217061,0.00353819,0.061348
220,LOX,69,4,32,3,0.000218741,0.0042813,0.0510922
230,LOX,45,4,24,3,4.08e-05,0.00393001,0.0103816
240,LOX,32,3,0,0,4.021e-05,0.00147303,0.0272975
250,LOX,55,4,4,3,0.000214002,0.00463298,0.046191
260,LOX,34,3,0,0,4.199e-05,0.00146153,0.0287302
270,LOX,32,3,20,3,4.664e-05,0.00269755,0.0172898
280,LOX,28,3,0,0,4.025e-05,0.00214974,0.0187232
290,LOX,76,4,50,4,3.76e-05,0.00654209,0.0057474
300,LOX,40,3,11,3,3.865e-05,0.00311605,0.0124035
310,LOX,45,3,5,3,4.09e-05,0.0031597,0.0129443
320,LOX,33,3,3,3,4.713e-05,0.00288083,0.0163599
330,LOX,5,3,0,0,4.172e-05,0.00122298,0.0341135
340,LOX,19,3,0,0,4.204e-05,0.00143992,0.0291961
350,LOX,45,4,0,0,4.206e-05,0.00254488,0.0165273
360,LOX,2,3,0,0,4.042e-05,0.00116597,0.0346665
370,LOX,30,3,0,0,0.000227642,0.00156107,0.145825
380,LOX,50,4,0,0,4.113e-05,0.00242567,0.0169561
390,LOX,36,3,0,0,3.9301e-05,0.0015212,0.0258356
400,LOX,41,3,12,3,3.869e-05,0.00313962,0.0123232
410,LOX,15,3,0,0,3.982e-05,0.00114978,0.0346328
420,LOX,21,4,0,0,4.009e-05,0.00179629,0.0223182
430,LOX,29,4,0,0,4.1261e-05,0.00230618,0.0178915
440,LOX,3,3,0,0,4.0871e-05,0.00110239,0.037075
450,LOX,39,4,0,0,4.225e-05,0.00182267,0.0231803
460,LOX,0,3,0,0,4.011e-05,0.0010596,0.0378541
470,LOX,59,3,2,3,0.000234891,0.00280212,0.0838263
480,LOX,39,3,0,0,0.000223681,0.00171942,0.130091
490,LOX,25,3,0,0,3.9001e-05,0.00146662,0.0265925
500,LOX,59,5,0,0,3.889e-05,0.00359363,0.0108219
510,LOX,14,3,0,0,4.076e-05,0.00144073,0.0282913
