iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,PL,143,7,0,0,0.00219175,0.00765347,0.286374
10,PL,173,7,0,0,0.00213055,0.0063979,0.333007
20,PL,152,4,0,0,0.00224781,0.00451289,0.498088
30,PL,240,5,0,0,0.00213212,0.00652131,0.326947
40,PL,204,7,0,0,0.00214894,0.00700477,0.306783
50,PL,149,6,0,0,0.00204283,0.00632994,0.322726
60,PL,222,7,0,0,0.00208845,0.0078224,0.266984
70,PL,207,6,0,0,0.00213904,0.005703,0.375072
80,PL,123,9,0,0,0.00204752,0.00918571,0.222903
90,PL,146,5,0,0,0.00205523,0.00685752,0.299705
100,PL,208,7,0,0,0.00209058,0.00681065,0.306958
110,PL,179,5,0,0,0.00207106,0.00538872,0.384333
120,PL,110,5,0,0,0.00206439,0.00508754,0.405775
130,PL,67,4,11,4,0.0019874,0.00768599,0.258575
140,PL,55,4,0,0,0.00192706,0.00403235,0.477901
150,PL,192,5,0,0,0.00204928,0.00652262,0.314181
160,PL,109,5,0,0,0.00201936,0.00526875,0.383272
170,PL,113,4,0,0,0.00207166,0.00461767,0.448638
180,PL,197,7,0,0,0.00207477,0.00717329,0.289236
190,PL,100,5,0,0,0.00206465,0.00560062,0.368647
200,PL,107,5,0,0,0.0019629,0.0065339,0.300418
210,PL,167,6,0,0,0.00212446,0.00682035,0.311489
220,PL,107,7,0,0,0.00201802,0.00787161,0.256368
230,PL,88,5,0,0,0.0019872,0.00617173,0.321985
240,PL,95,5,1,3,0.00199858,0.00695538,0.287343
250,PL,113,6,0,0,0.00192753,0.00533771,0.361116
260,PL,187,7,5,3,0.00208757,0.0104289,0.200172
270,PL,94,7,0,0,0.00200588,0.00750602,0.267237
280,PL,112,5,0,0,0.00201346,0.00517032,0.389427
290,PL,102,6,0,0,0.00202817,0.00718718,0.282192
300,PL,98,3,0,0,0.00197399,0.00386143,0.511208
310,PL,94,7,0,0,0.0020365,0.00712746,0.285726
320,PL,138,5,0,0,0.0020233,0.00569242,0.355438
330,PL,146,4,0,0,0.00205826,0.00512636,0.401506
340,PL,104,5,0,3,0.00199773,0.00687262,0.29068
350,PL,171,6,0,0,0.002065,0.00670416,0.308018
360,PL,109,5,0,0,0.0019955,0.00462429,0.431527
370,PL,132,6,0,0,0.00206879,0.00647581,0.319465
380,PL,62,5,5,3,0.00199005,0.00651918,0.305261
390,PL,35,4,0,0,0.00191047,0.00391164,0.488408
400,PL,102,4,0,0,0.00197543,0.00478689,0.412676
410,PL,121,5,0,0,0.00203639,0.00594887,0.342316
420,PL,80,5,0,0,0.00198214,0.00473729,0.418413
430,PL,146,5,3,3,0.00206423,0.0080745,0.255649
440,PL,76,4,44,6,0.00203321,0.00990605,0.20525
450,PL,117,5,3,3,0.00206748,0.00763454,0.270806
460,PL,63,4,0,0,0.00199443,0.00464302,0.429555
470,PL,168,6,0,0,0.00208506,0.00652281,0.319657
480,PL,185,5,0,0,0.00215542,0.00496807,0.433855
490,PL,145,8,0,0,0.00202202,0.00881694,0.229334
500,PL,70,7,0,0,0.00195872,0.00596685,0.328268
510,PL,73,4,12,3,0.00198774,0.007023,0.283033
520,PL,183,6,0,0,0.00211362,0.00762094,0.277344
530,PL,138,4,0,0,0.00205582,0.00557928,0.368475
540,PL,118,10,0,0,0.00204358,0.0101866,0.200616
550,PL,127,4,0,0,0.0020495,0.00535216,0.382929
560,PL,75,4,0,0,0.00200303,0.00511302,0.391752
570,PL,137,5,7,3,0.00208987,0.00769915,0.271442
580,PL,94,6,19,4,0.00201903,0.0106802,0.189044
590,PL,99,8,0,0,0.00199296,0.00847983,0.235024
600,PL,64,4,0,0,0.00196466,0.00454919,0.431871
610,PL,161,7,0,0,0.00204337,0.00656404,0.311298
620,PL,91,4,0,0,0.00193805,0.00439043,0.441427
630,PL,60,3,0,0,0.00198416,0.00410927,0.482851
640,PL,70,4,3,3,0.00200465,0.00665095,0.301409
650,PL,48,3,0,0,0.00199294,0.00357136,0.558036
660,PL,134,6,16,5,0.00206916,0.0110571,0.187134
670,PL,152,5,0,0,0.00212093,0.00510506,0.415457
680,PL,90,3,0,0,0.00199347,0.00385482,0.517138
690,PL,101,5,7,3,0.00198784,0.00903995,0.219896
700,PL,118,5,0,0,0.00198801,0.00610958,0.325393
710,PL,103,4,5,3,0.00201507,0.00755159,0.266841
720,PL,61,5,0,0,0.00193664,0.00491445,0.394071
730,PL,127,6,0,0,0.00203362,0.00606209,0.335466
740,PL,119,4,7,3,0.00200618,0.00611646,0.327997
750,PL,69,4,0,0,0.00195977,0.00431397,0.454286
760,PL,140,6,4,3,0.00196489,0.00835266,0.235242
770,PL,77,3,17,3,0.00200574,0.00584152,0.34336
780,PL,89,9,7,3,0.00200271,0.010233,0.195711
790,PL,42,3,5,3,0.00192837,0.00589949,0.326871
800,PL,62,4,25,3,0.00190826,0.00759877,0.251128
810,PL,172,6,7,3,0.00209189,0.00968636,0.215963
820,PL,96,7,0,0,0.00198095,0.00723606,0.273761
830,PL,95,5,0,0,0.0019922,0.00520189,0.382977
840,PL,97,5,0,0,0.00200538,0.00457724,0.438121
850,PL,70,6,7,3,0.00188038,0.00604443,0.311094
860,PL,121,5,42,8,0.00203712,0.0124495,0.163631
870,PL,105,5,0,0,0.00201055,0.00561155,0.358288
880,PL,75,5,0,0,0.00197984,0.00462041,0.4285
890,PL,129,7,0,0,0.001973,0.00771226,0.255827
900,PL,34,4,0,0,0.00184323,0.00409813,0.449775
910,PL,104,7,1,3,0.00202325,0.00845263,0.239364
920,PL,85,5,0,0,0.00192909,0.00466265,0.413733
930,PL,101,5,0,0,0.00200492,0.00599228,0.334584
940,PL,155,9,0,0,0.00202566,0.00928928,0.218065
950,PL,95,3,0,0,0.00200537,0.00370854,0.540745
960,PL,74,5,0,0,0.00197651,0.00514556,0.38412
970,PL,68,5,0,0,0.00196982,0.00471715,0.417588
980,PL,102,5,0,0,0.00195854,0.00594042,0.329698
990,PL,60,5,0,0,0.00193648,0.00521628,0.371239
1000,PL,102,4,0,0,0.00199117,0.00446312,0.44614
1010,PL,127,4,0,0,0.00202654,0.00514066,0.394219
1020,PL,49,3,1,3,0.00197008,0.00470936,0.418334
1030,PL,54,4,5,3,0.00200173,0.00691253,0.28958
1040,PL,112,5,15,4,0.00199212,0.00914707,0.217788
1050,PL,22,3,3,3,0.00187567,0.00435837,0.430361
1060,PL,146,8,29,5,0.00208149,0.0115191,0.180699
1070,PL,96,5,0,0,0.00199633,0.00596501,0.334674
1080,PL,110,4,0,0,0.00198675,0.0045878,0.433052
1090,PL,42,4,4,3,0.00195487,0.00665073,0.293934
1100,PL,86,5,0,0,0.00198267,0.0049137,0.403499
1110,PL,77,3,0,0,0.00201289,0.00351245,0.573075
1120,PL,139,4,0,0,0.00203633,0.0051784,0.393236
1130,PL,153,7,0,0,0.00204427,0.00710699,0.287643
1140,PL,50,4,6,3,0.00187486,0.00490639,0.382127
1150,PL,81,4,0,0,0.00199454,0.00359197,0.555279
1160,PL,98,4,2,3,0.00198457,0.00691373,0.287048
1170,PL,12,3,22,4,0.00184606,0.00596469,0.309499
1180,PL,14,3,15,3,0.00181632,0.00501863,0.361916
1190,PL,17,3,0,0,0.00180832,0.00219653,0.823262
1200,PL,89,3,25,4,0.0019753,0.00738832,0.267355
1210,PL,39,5,27,4,0.00191417,0.0073017,0.262154
1220,PL,23,5,0,0,0.00185894,0.00285295,0.651587
1230,PL,119,7,0,3,0.00202647,0.00810328,0.250081
1240,PL,106,4,0,0,0.00198801,0.00497428,0.399658
1250,PL,8,3,0,0,0.00179388,0.00218286,0.821803
1260,PL,85,4,0,0,0.00199259,0.00467419,0.426297
1270,PL,72,5,0,0,0.00197937,0.00511904,0.386669
1280,PL,123,6,0,0,0.00193888,0.00626735,0.309362
1290,PL,18,3,8,3,0.00185035,0.0049376,0.374748
1300,PL,91,4,1,3,0.00197435,0.00668299,0.29543
1310,PL,9,3,7,3,0.00181975,0.00424482,0.4287
1320,PL,70,5,3,3,0.00191929,0.00655837,0.292648
1330,PL,21,4,15,3,0.00181935,0.0062977,0.288892
1340,PL,83,4,24,4,0.00195451,0.0078175,0.250018
1350,PL,15,3,0,0,0.00183892,0.00245429,0.749268
1360,PL,92,6,0,0,0.00198742,0.00610871,0.325343
1370,PL,15,3,0,0,0.00181506,0.00194982,0.930886
1380,PL,0,3,0,0,0.00179093,0.0013313,1.34525
1390,PL,66,6,0,0,0.0019711,0.00624481,0.315639
1400,PL,107,5,15,3,0.00199675,0.00762475,0.261878
1410,PL,11,3,15,4,0.0018038,0.00595445,0.302934
1420,PL,80,4,16,4,0.00199632,0.0093659,0.213148
1430,PL,119,7,0,0,0.00201044,0.00789515,0.254643
1440,PL,73,5,0,0,0.00195356,0.00475933,0.41047
1450,PL,16,3,0,0,0.00183574,0.00225896,0.812648
1460,PL,13,5,13,4,0.00183768,0.00593048,0.309871
1470,PL,45,3,0,0,0.00190964,0.00336066,0.568235
1480,PL,107,5,3,3,0.00204485,0.00603012,0.339107
1490,PL,5,3,6,3,0.00182623,0.00414092,0.441021
1500,PL,15,3,0,0,0.00182764,0.00192804,0.947926
1510,PL,3,3,0,0,0.00181556,0.00152052,1.19404
1520,PL,106,6,0,0,0.00200012,0.00704752,0.283805
1530,PL,13,3,1,3,0.00181649,0.00396543,0.458083
1540,PL,74,6,9,3,0.00199419,0.00799496,0.249432
1550,PL,17,5,0,0,0.00182223,0.00288573,0.631463
1560,PL,95,5,0,0,0.001993,0.00620351,0.32127
1570,PL,113,5,26,4,0.00197493,0.00876255,0.225384
1580,PL,89,4,0,3,0.00199519,0.00562186,0.354899
1590,PL,12,3,22,4,0.00182693,0.0050373,0.362681
1600,PL,3,3,0,0,0.00179425,0.00147523,1.21625
1610,PL,7,3,0,0,0.00182029,0.00280798,0.648256
1620,PL,49,7,0,0,0.0018888,0.00790574,0.238916
1630,PL,7,3,0,0,0.00178909,0.00175847,1.01741
1640,PL,8,3,0,0,0.00180867,0.00159437,1.13441
1650,PL,17,3,0,0,0.00179077,0.00257581,0.695229
