iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,GrPX,56,3,0,0,0.000150711,0.00306011,0.0492502
10,GrPX,114,4,0,0,9.079e-05,0.00341354,0.026597
20,GrPX,149,5,0,0,9.7771e-05,0.00416135,0.023495
30,GrPX,121,5,0,0,9.994e-05,0.0036683,0.0272442
40,GrPX,164,4,0,0,0.00010366,0.00410701,0.0252398
50,GrPX,155,4,0,0,0.00011179,0.00343006,0.0325913
60,GrPX,116,4,0,0,0.000112631,0.00315044,0.0357509
70,GrPX,116,4,0,0,9.511e-05,0.00360207,0.0264043
80,GrPX,52,5,0,0,0.000103341,0.00345883,0.0298774
90,GrPX,126,7,15,4,9.934e-05,0.00772206,0.0128644
100,GrPX,70,4,0,0,0.0001004,0.00303173,0.0331164
110,GrPX,115,4,0,0,0.000115961,0.00327319,0.0354275
120,GrPX,124,5,0,0,0.000104541,0.00424819,0.0246084
130,GrPX,105,5,0,0,9.902e-05,0.00358737,0.0276024
140,GrPX,2,3,17,4,0.000104311,0.00387833,0.0268958
150,GrPX,94,5,78,5,0.00011073,0.00796661,0.0138993
160,GrPX,24,4,0,0,0.000100071,0.00242629,0.0412445
170,GrPX,78,4,0,0,0.00010098,0.00249535,0.0404673
180,GrPX,87,5,10,3,9.711e-05,0.00537724,0.0180595
190,GrPX,77,5,25,5,0.00010008,0.00614576,0.0162844
200,GrPX,93,5,0,0,0.00010663,0.00430411,0.024774
210,GrPX,11,3,5,3,9.785e-05,0.00312112,0.0313509
220,GrPX,77,3,0,0,0.00010441,0.0030273,0.0344895
230,GrPX,91,4,0,0,0.00010822,0.00260488,0.0415451
240,GrPX,39,3,0,0,9.419e-05,0.00242345,0.0388661
250,GrPX,26,3,31,7,9.704e-05,0.00523916,0.018522
260,GrPX,56,3,0,0,9.9641e-05,0.00251044,0.0396907
270,GrPX,94,5,0,0,0.00010644,0.00416399,0.025562
280,GrPX,114,5,0,0,0.00010491,0.0039906,0.0262893
290,GrPX,95,4,0,0,0.00010742,0.00287633,0.0373462
300,GrPX,100,4,41,5,9.4341e-05,0.0076514,0.0123299
310,GrPX,105,4,0,0,0.00010631,0.00379096,0.028043
320,GrPX,87,5,0,0,0.00010133,0.00311776,0.0325009
330,GrPX,72,3,51,6,0.00010131,0.00644641,0.0157157
340,GrPX,94,4,0,0,0.00010389,0.00391026,0.0265686
350,GrPX,51,3,37,7,9.727e-05,0.00590144,0.0164824
360,GrPX,56,4,0,0,9.465e-05,0.00285798,0.0331178
370,GrPX,59,4,28,3,0.000105461,0.00511176,0.020631
