iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,OX,35,3,235,6,5.609e-05,0.00836702,0.0067037
10,OX,133,4,48,3,3.9911e-05,0.00645436,0.00618357
20,OX,102,5,0,0,3.854e-05,0.00502117,0.00767551
30,OX,85,4,0,0,3.795e-05,0.00349748,0.0108507
40,OX,47,4,109,4,3.853e-05,0.0073237,0.005261
50,OX,128,4,0,0,3.901e-05,0.00474754,0.00821688
60,OX,114,4,0,0,3.884e-05,0.00340826,0.0113959
70,OX,97,5,0,0,3.945e-05,0.00348809,0.0113099
80,OX,22,3,156,5,3.88e-05,0.00716914,0.00541209
90,OX,147,4,0,0,3.851e-05,0.00487281,0.00790304
100,OX,47,3,0,0,3.655e-05,0.00230719,0.0158418
110,OX,108,4,0,0,3.946e-05,0.00398151,0.00991081
120,OX,31,3,24,5,3.7471e-05,0.00420411,0.00891294
130,OX,71,4,106,6,3.947e-05,0.00826196,0.00477731
140,OX,50,3,79,7,0.000480713,0.00667225,0.0720467
150,OX,97,3,110,6,4.06e-05,0.00809074,0.00501808
160,OX,78,3,164,5,3.904e-05,0.0084555,0.00461712
170,OX,59,4,187,6,4.015e-05,0.0083426,0.00481265
180,OX,95,3,0,0,0.000476602,0.00339404,0.140423
190,OX,43,3,149,6,3.914e-05,0.00845798,0.00462758
200,OX,15,3,190,5,3.87e-05,0.00813197,0.00475899
210,OX,92,4,82,4,0.000469012,0.00705964,0.0664357
220,OX,65,3,0,0,4.55e-05,0.00275058,0.0165419
230,OX,117,4,23,3,4.018e-05,0.00561286,0.00715856
240,OX,87,6,0,0,3.9941e-05,0.0041694,0.00957955
250,OX,77,3,0,0,0.000488282,0.00240252,0.203237
260,OX,133,4,0,0,0.000497833,0.00433868,0.114743
270,OX,0,3,0,0,3.817e-05,0.00147369,0.025901
280,OX,58,3,0,0,4.898e-05,0.00292911,0.0167218
290,OX,85,4,0,0,4.0121e-05,0.00404711,0.00991349
300,OX,67,4,0,0,0.000483353,0.0029756,0.162439
310,OX,2,3,8,3,3.973e-05,0.00300713,0.0132119
320,OX,64,4,0,0,0.000481502,0.00292782,0.164458
330,OX,44,3,22,3,3.856e-05,0.00479513,0.0080415
340,OX,80,6,0,0,0.000483033,0.00346598,0.139364
350,OX,85,4,0,0,3.986e-05,0.00351743,0.0113321
360,OX,46,3,7,3,0.000483573,0.00423595,0.114159
370,OX,0,3,0,0,3.9021e-05,0.00148639,0.0262522
380,OX,64,3,71,3,0.000464732,0.00590443,0.078709
390,OX,129,5,0,0,0.000486493,0.00374869,0.129777
400,OX,85,3,0,0,0.000493882,0.00291501,0.169427
410,OX,20,3,0,0,4.0381e-05,0.00195434,0.0206622
420,OX,43,3,0,0,4.021e-05,0.00249347,0.0161261
430,OX,32,3,0,0,3.91e-05,0.00236255,0.0165499
440,OX,60,3,17,4,4.0401e-05,0.00492381,0.00820522
450,OX,18,3,26,4,4.066e-05,0.00415162,0.00979376
460,OX,17,3,36,4,4.097e-05,0.00442672,0.00925515
470,OX,65,5,16,3,0.000473803,0.00532392,0.0889952
480,OX,0,3,0,0,3.891e-05,0.00137324,0.0283345
490,OX,23,3,8,3,4.0751e-05,0.00405304,0.0100544
500,OX,29,3,37,4,3.974e-05,0.00549615,0.00723052
510,OX,32,3,0,0,4.01e-05,0.00202723,0.0197807
520,OX,6,3,0,0,4.123e-05,0.00157358,0.0262014
530,OX,38,4,0,0,0.000468303,0.0025227,0.185635
540,OX,34,4,4,3,0.000488623,0.00449962,0.108592
550,OX,95,5,0,0,0.000482592,0.00333764,0.144591
560,OX,46,4,27,4,4.0601e-05,0.00499122,0.00813449
570,OX,16,3,0,0,3.9551e-05,0.00183587,0.0215435
580,OX,81,4,0,0,0.000476503,0.00329315,0.144695
590,OX,143,7,107,6,0.000490722,0.0112218,0.0437293
600,OX,96,4,0,0,0.000486952,0.00339711,0.143343
610,OX,3,3,0,0,3.976e-05,0.00155763,0.025526
620,OX,53,4,10,3,0.000479383,0.00448537,0.106877
630,OX,87,4,0,0,0.000488232,0.00342239,0.142658
640,OX,129,4,31,3,0.000495222,0.00717441,0.0690262
650,OX,104,4,49,3,0.000493463,0.0063842,0.0772944
660,OX,76,4,0,0,0.000491513,0.00287244,0.171113
670,OX,62,4,16,3,0.000485913,0.0052799,0.0920307
680,OX,72,5,0,0,0.000482692,0.00291622,0.16552
690,OX,26,4,0,0,4.163e-05,0.00206207,0.0201884
700,OX,133,7,13,3,0.000491673,0.0095687,0.0513835
710,OX,58,4,0,0,0.000484163,0.00307946,0.157224
720,OX,69,4,16,3,0.000485803,0.00546628,0.0888727
730,OX,108,5,0,0,0.000484202,0.00445774,0.10862
740,OX,58,4,4,3,0.000472703,0.00485045,0.0974556
750,OX,0,3,8,3,4.1391e-05,0.00337539,0.0122626
760,OX,0,3,0,0,3.9941e-05,0.00136645,0.0292298
770,OX,45,3,19,4,0.000493893,0.00497184,0.0993381
780,OX,67,3,15,3,0.000464922,0.00523857,0.0887498
790,OX,53,3,6,3,0.000489773,0.00391826,0.124998
800,OX,69,4,0,0,0.000494672,0.00321484,0.153872
810,OX,54,4,36,4,4.899e-05,0.00554536,0.00883441
820,OX,84,3,0,0,0.000476572,0.00259795,0.183441
830,OX,36,4,0,3,4.096e-05,0.00420698,0.00973619
840,OX,64,4,0,0,0.000494692,0.00267884,0.184667
850,OX,112,5,14,3,0.000481622,0.00634543,0.0759007
860,OX,91,4,0,0,0.000480573,0.00385003,0.124823
870,OX,123,5,0,0,0.000478183,0.00390662,0.122403
880,OX,43,3,0,0,0.000464163,0.00244513,0.189831
890,OX,28,3,0,0,4.079e-05,0.00172512,0.0236447
900,OX,44,5,0,0,4.178e-05,0.00364413,0.011465
910,OX,107,4,0,0,0.000486522,0.00422787,0.115075
920,OX,92,4,0,0,0.000485063,0.00333918,0.145264
930,OX,49,3,49,3,4.125e-05,0.00540165,0.00763656
940,OX,15,3,0,0,4.185e-05,0.00182526,0.0229282
950,OX,124,8,17,3,0.000484523,0.00797383,0.0607641
960,OX,8,3,6,3,4.179e-05,0.00356982,0.0117065
970,OX,34,3,0,0,3.942e-05,0.00232077,0.0169857
980,OX,39,3,0,0,4.1831e-05,0.00291809,0.014335
990,OX,76,3,0,0,0.000483312,0.00264073,0.183022
1000,OX,61,3,0,0,0.000480613,0.00274935,0.174809
1010,OX,82,4,9,3,0.000482792,0.00523708,0.0921873
1020,OX,40,4,6,3,0.000477193,0.00467967,0.101971
1030,OX,67,4,0,0,0.000474422,0.00294074,0.161328
1040,OX,60,4,10,3,0.000482292,0.00488399,0.0987496
1050,OX,88,4,0,0,0.000485133,0.00407066,0.119178
1060,OX,135,5,0,0,0.000474142,0.00427704,0.110857
1070,OX,66,5,0,0,0.000474893,0.00288574,0.164565
1080,OX,139,7,0,0,0.000484103,0.00500677,0.0966897
1090,OX,83,5,0,0,0.000495032,0.0035728,0.138556
1100,OX,96,4,11,3,0.000478513,0.00484039,0.0988583
1110,OX,70,4,27,4,0.000483742,0.00592278,0.0816748
1120,OX,70,5,0,0,0.000480853,0.00301534,0.159469
1130,OX,48,3,0,0,4.137e-05,0.00267994,0.0154369
1140,OX,92,6,9,3,0.000496002,0.00546873,0.0906979
1150,OX,26,3,0,0,4.1251e-05,0.00214429,0.0192376
1160,OX,68,5,29,5,4.155e-05,0.00618715,0.00671553
1170,OX,0,3,0,0,4.061e-05,0.00143942,0.0282128
1180,OX,26,3,29,5,0.000505583,0.00548537,0.0921694
1190,OX,23,4,0,0,0.000480643,0.00250104,0.192177
1200,OX,102,5,0,0,0.000477573,0.00402396,0.118682
1210,OX,86,4,10,3,0.000487673,0.00549641,0.0887257
1220,OX,28,4,0,0,4.012e-05,0.0021697,0.018491
1230,OX,58,4,27,3,0.000491332,0.0050166,0.0979413
1240,OX,95,4,17,4,0.000494953,0.00614188,0.0805865
1250,OX,53,3,12,3,0.000487982,0.00393046,0.124154
1260,OX,116,4,0,0,0.000485692,0.00376505,0.129
1270,OX,66,3,1,3,0.000491453,0.00404232,0.121577
1280,OX,70,5,0,0,0.000475012,0.00362016,0.131213
1290,OX,101,4,8,3,0.000482592,0.0044332,0.108859
1300,OX,62,4,12,3,0.000472132,0.00504052,0.0936674
1310,OX,70,4,2,3,0.000474663,0.0046082,0.103004
1320,OX,81,4,0,0,0.000486572,0.00265349,0.18337
1330,OX,1,3,4,3,4.032e-05,0.00311118,0.0129597
1340,OX,105,8,62,6,0.000477932,0.00942118,0.0507295
1350,OX,103,4,21,3,0.000471743,0.00572369,0.0824194
1360,OX,102,4,70,7,0.000491042,0.0084918,0.0578255
1370,OX,73,4,0,0,0.000477592,0.002772,0.172292
1380,OX,52,5,0,0,0.000478022,0.00268234,0.178211
1390,OX,45,3,10,3,0.000480292,0.00389863,0.123195
1400,OX,44,4,7,3,0.000478403,0.00398444,0.120068
1410,OX,35,3,8,3,0.000481722,0.00427178,0.112768
1420,OX,0,3,0,0,3.974e-05,0.00143208,0.0277499
1430,OX,31,3,0,0,0.000472922,0.00187469,0.252267
1440,OX,109,7,0,0,0.000484133,0.00525211,0.0921788
1450,OX,50,3,0,0,0.000473792,0.00287607,0.164736
1460,OX,13,3,0,0,4.17e-05,0.00166947,0.024978
1470,OX,34,4,10,3,0.000498333,0.00419843,0.118695
1480,OX,51,4,0,0,0.000482892,0.00253858,0.190221
1490,OX,65,3,0,0,0.000476112,0.00249941,0.190489
1500,OX,72,5,0,0,0.000477583,0.00295556,0.161588
1510,OX,152,5,0,0,0.000496752,0.00433788,0.114515
1520,OX,49,5,0,3,0.000480112,0.00467307,0.10274
1530,OX,54,4,0,0,0.000483233,0.00264696,0.182561
1540,OX,19,3,0,0,4.096e-05,0.00195557,0.0209453
1550,OX,29,3,0,0,4.1501e-05,0.00190609,0.0217728
1560,OX,119,6,66,5,0.000475363,0.00973785,0.048816
1570,OX,123,6,6,3,0.000489013,0.00666692,0.0733492
1580,OX,7,3,0,0,3.967e-05,0.00161116,0.024622
1590,OX,52,7,0,0,0.000474473,0.0031867,0.148892
1600,OX,111,4,0,0,0.000492072,0.0039455,0.124717
1610,OX,68,3,0,0,0.000482072,0.0029232,0.164913
1620,OX,51,4,0,0,0.000487672,0.00254992,0.19125
1630,OX,60,3,1,3,0.000486873,0.00380062,0.128104
1640,OX,82,4,0,0,0.000480052,0.00356233,0.134758
1650,OX,119,4,5,3,0.000506923,0.00533177,0.095076
1660,OX,1,3,6,3,4.1681e-05,0.00324544,0.012843
1670,OX,2,3,0,0,4.1151e-05,0.0015029,0.0273811
1680,OX,56,3,0,0,0.000478882,0.00248395,0.19279
1690,OX,58,3,0,0,0.000471173,0.00245141,0.192205
1700,OX,97,4,0,0,0.000493763,0.00394682,0.125104
1710,OX,88,4,0,0,0.000480682,0.00368033,0.130608
1720,OX,0,3,5,3,4.0501e-05,0.00297927,0.0135942
1730,OX,84,3,25,3,0.000490533,0.00445904,0.110009
1740,OX,51,3,4,3,0.000488022,0.00394367,0.123748
1750,OX,37,3,0,0,0.000482262,0.00220453,0.218759
1760,OX,123,4,2,3,0.000474792,0.00468015,0.101448
1770,OX,58,4,0,0,0.000501923,0.00245682,0.204298
1780,OX,60,3,0,0,0.000475612,0.00219245,0.216932
1790,OX,23,4,27,3,4.066e-05,0.00432029,0.0094114
1800,OX,84,5,13,4,0.000501303,0.00601143,0.0833916
1810,OX,33,3,8,3,0.000493212,0.0036178,0.136329
1820,OX,40,3,0,0,0.000477183,0.00240563,0.198361
1830,OX,108,4,23,4,0.000489273,0.00673896,0.0726036
1840,OX,26,3,7,3,4.175e-05,0.00383059,0.0108991
1850,OX,86,5,0,0,0.000490603,0.00332914,0.147366
1860,OX,27,3,3,3,4.2121e-05,0.00336081,0.012533
1870,OX,74,4,0,0,0.000486363,0.00328546,0.148035
1880,OX,107,3,0,0,0.000480322,0.00323374,0.148535
1890,OX,60,4,9,3,0.000497422,0.00542008,0.0917739
1900,OX,1,3,0,0,4.083e-05,0.00156504,0.0260888
1910,OX,66,4,0,0,0.000483032,0.002338,0.2066
1920,OX,132,6,1,3,0.000484613,0.0065965,0.0734651
1930,OX,1,3,0,0,4.069e-05,0.00146992,0.0276818
1940,OX,135,3,27,3,0.000464873,0.00621676,0.0747773
1950,OX,47,5,10,3,0.000479772,0.00527082,0.0910242
1960,OX,114,4,0,0,0.000488712,0.00355176,0.137597
1970,OX,83,5,0,0,0.000472173,0.00349191,0.135219
1980,OX,106,5,0,0,0.000495893,0.00427904,0.115889
1990,OX,49,3,20,3,0.000488753,0.00449203,0.108804
2000,OX,32,3,0,0,4.131e-05,0.00197141,0.0209545
2010,OX,129,5,0,0,0.000487463,0.00392718,0.124125
2020,OX,155,5,0,0,0.000479903,0.00366968,0.130775
2030,OX,115,5,0,0,0.000486483,0.00346277,0.14049
2040,OX,56,3,9,3,0.000471882,0.00473172,0.0997275
