iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,OX,188,5,0,0,0.000329328,0.00504998,0.0652137
10,OX,112,4,0,0,0.000282675,0.00340014,0.0831362
20,OX,81,4,0,0,0.000249943,0.0036844,0.0678382
30,OX,102,4,0,0,0.000265244,0.00457809,0.0579377
40,OX,61,3,0,0,0.000248534,0.00328918,0.0755611
50,OX,80,4,0,0,4.3082e-05,0.00303722,0.0141847
60,OX,116,5,1,3,0.000259604,0.00607204,0.042754
70,OX,78,5,0,0,4.3252e-05,0.0043271,0.00999562
80,OX,28,6,0,0,4.3052e-05,0.00359693,0.0119691
90,OX,51,3,7,4,4.3192e-05,0.00427507,0.0101032
100,OX,8,3,0,0,4.7472e-05,0.00213377,0.022248
110,OX,3,3,0,0,4.2732e-05,0.00161245,0.0265013
120,OX,105,5,5,3,0.000246983,0.00680572,0.0362905
130,OX,108,4,0,0,0.000249903,0.00401656,0.0622182
140,OX,147,7,3,3,0.000250364,0.00773009,0.0323883
150,OX,0,3,0,0,4.2742e-05,0.00158322,0.026997
160,OX,93,4,6,3,0.000256744,0.00669526,0.0383471
170,OX,167,6,0,0,0.000273155,0.00612155,0.0446219
180,OX,137,6,0,0,0.000284246,0.00594797,0.0477887
190,OX,85,4,0,0,0.000256094,0.00349869,0.0731971
200,OX,7,4,0,0,4.3052e-05,0.00228658,0.0188281
210,OX,203,10,0,0,0.000260094,0.00929405,0.027985
220,OX,111,6,9,3,0.000257243,0.00781044,0.0329358
230,OX,166,5,34,7,0.000257594,0.00996442,0.0258514
240,OX,94,5,0,0,0.000242333,0.00442625,0.0547491
250,OX,76,4,29,4,0.000255824,0.00643819,0.0397354
260,OX,105,5,6,3,0.000274215,0.00727354,0.0377003
270,OX,25,3,6,3,0.000244493,0.00412479,0.059274
280,OX,57,4,0,0,7.3554e-05,0.00313491,0.0234629
290,OX,0,3,0,0,4.8613e-05,0.00143705,0.0338284
300,OX,129,6,0,0,0.000260064,0.00633373,0.0410601
310,OX,107,4,0,0,0.000256423,0.00383856,0.0668019
320,OX,84,3,13,3,0.000236943,0.00569812,0.0415827
330,OX,50,6,0,0,4.1982e-05,0.00517627,0.00811047
340,OX,70,6,0,0,0.000246284,0.00409109,0.0602001
350,OX,89,5,0,0,0.000243644,0.00442755,0.0550291
360,OX,27,5,0,0,0.000241073,0.00279082,0.0863807
370,OX,126,5,3,3,0.000256213,0.00705432,0.03632
380,OX,79,9,0,0,0.000253023,0.00752855,0.0336085
390,OX,123,7,0,0,0.000251713,0.00680288,0.037001
