iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,LOX,44,3,0,0,6.824e-05,0.00199391,0.0342242
10,LOX,29,3,22,3,0.000225692,0.00296932,0.0760081
20,LOX,19,3,10,3,0.000229821,0.00229036,0.100343
30,LOX,15,3,0,0,4.624e-05,0.00156769,0.0294956
40,LOX,24,3,8,3,4.463e-05,0.00283192,0.0157596
50,LOX,47,4,0,0,0.000229401,0.00228025,0.100603
60,LOX,42,3,0,0,0.000222501,0.00221933,0.100256
70,LOX,27,3,0,0,0.000219411,0.00194392,0.11287
80,LOX,5,3,0,0,4.305e-05,0.00108965,0.0395082
90,LOX,17,3,0,0,4.018e-05,0.00141121,0.0284721
100,LOX,52,4,31,3,0.000232131,0.00352761,0.065804
110,LOX,21,3,0,0,4.3e-05,0.00134392,0.031996
120,LOX,13,3,0,0,3.849e-05,0.00201481,0.0191035
130,LOX,14,3,0,0,3.943e-05,0.00117633,0.0335196
140,LOX,25,3,5,3,3.891e-05,0.00310071,0.0125487
150,LOX,27,3,0,0,4.0581e-05,0.00128239,0.0316449
160,LOX,52,3,0,0,4.06e-05,0.00194112,0.0209157
170,LOX,41,3,31,3,0.000215292,0.00415516,0.0518131
180,LOX,66,5,50,3,0.000222951,0.00525318,0.0424411
190,LOX,16,3,11,3,3.891e-05,0.00269903,0.0144163
200,LOX,43,3,0,0,4.0021e-05,0.00192926,0.0207442
210,LOX,48,4,2,3,0.000230571,0.00280766,0.0821222
220,LOX,25,3,0,0,4.23e-05,0.00146745,0.0288256
230,LOX,19,3,0,0,0.000224451,0.00120461,0.186327
240,LOX,53,4,38,3,4.065e-05,0.00471375,0.00862371
250,LOX,37,4,0,0,3.921e-05,0.00271045,0.0144663
260,LOX,35,3,0,0,0.000223241,0.00167767,0.133066
270,LOX,23,3,35,3,4.09e-05,0.00374287,0.0109274
280,LOX,80,3,12,3,0.000221702,0.00324887,0.0682398
290,LOX,56,4,0,0,0.000243041,0.00205259,0.118407
300,LOX,15,3,20,3,4.1321e-05,0.00313981,0.0131604
310,LOX,43,3,11,3,4.125e-05,0.00350338,0.0117743
320,LOX,4,3,0,0,4.131e-05,0.00128089,0.0322511
330,LOX,24,3,0,0,4.61e-05,0.00166289,0.0277228
340,LOX,46,3,12,3,4.137e-05,0.00290665,0.0142329
350,LOX,30,3,0,0,4.089e-05,0.00150857,0.0271052
360,LOX,43,3,0,0,4.081e-05,0.00202327,0.0201703
370,LOX,40,3,11,3,4.036e-05,0.00293052,0.0137723
380,LOX,27,3,0,0,4.6101e-05,0.00169159,0.0272531
390,LOX,21,3,10,3,4.2271e-05,0.00286372,0.0147609
400,LOX,36,3,12,3,4.197e-05,0.0031555,0.0133006
410,LOX,38,3,0,0,4.682e-05,0.00167644,0.0279282
