iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,AOX,422,7,0,0,0.0228006,0.0484914,0.470198
10,AOX,259,4,0,0,0.0221339,0.0407898,0.542632
20,AOX,330,10,118,7,0.0222507,0.0943814,0.235753
30,AOX,361,6,0,0,0.0222279,0.0480182,0.462905
40,AOX,462,6,0,0,0.0221196,0.050779,0.435606
50,AOX,279,8,0,0,0.000348581,0.0438599,0.0079476
60,AOX,345,5,0,0,0.0219709,0.0487398,0.450779
70,AOX,248,6,0,0,0.021515,0.0420212,0.512004
80,AOX,109,6,0,0,0.0214756,0.0359205,0.597864
90,AOX,246,5,0,0,0.0222643,0.0389704,0.571313
100,AOX,273,5,0,0,0.0221347,0.0390637,0.566632
110,AOX,232,8,44,5,0.0216875,0.0701688,0.309077
120,AOX,236,7,0,0,0.0217914,0.0459424,0.47432
130,AOX,281,5,0,0,0.0218416,0.0400868,0.544857
140,AOX,59,3,0,0,0.000366021,0.0274725,0.0133232
150,AOX,252,8,0,0,0.0220497,0.0422043,0.52245
160,AOX,253,5,0,0,0.0221264,0.0387305,0.57129
170,AOX,281,5,312,6,0.0217481,0.0925133,0.235081
180,AOX,292,5,0,0,0.0216467,0.0453762,0.47705
190,AOX,269,5,348,8,0.0216467,0.0986065,0.219526
200,AOX,399,8,578,6,0.0215293,0.121999,0.176472
210,AOX,345,5,0,0,0.021977,0.0434598,0.505685
220,AOX,376,5,256,9,0.0221001,0.0959253,0.230389
230,AOX,249,7,203,8,0.0217696,0.0895152,0.243194
240,AOX,217,4,0,0,0.0220204,0.0324318,0.678976
250,AOX,233,6,234,6,0.0216008,0.0974129,0.221745
260,AOX,336,6,0,0,0.0218166,0.0483805,0.450939
270,AOX,372,7,0,0,0.0218232,0.0559357,0.390148
280,AOX,296,7,0,0,0.0218218,0.0465325,0.468958
290,AOX,329,5,0,0,0.0222869,0.0403087,0.552905
300,AOX,283,5,110,6,0.0217296,0.0769326,0.282449
310,AOX,216,5,0,0,0.0217497,0.0382308,0.568907
320,AOX,343,6,156,5,0.0221454,0.085881,0.257861
330,AOX,196,5,0,0,0.0218173,0.0380867,0.572834
340,AOX,343,5,0,0,0.0218784,0.0440753,0.496387
350,AOX,288,5,102,8,0.0219317,0.0795864,0.275571
360,AOX,171,5,0,0,0.022034,0.0352589,0.624921
370,AOX,345,6,231,6,0.0217302,0.0961124,0.226092
380,AOX,311,10,0,0,0.0221056,0.0513194,0.430746
390,AOX,389,7,0,0,0.0221545,0.0465029,0.47641
400,AOX,130,4,60,5,0.000335891,0.0659427,0.00509368
410,AOX,259,8,0,0,0.0216927,0.0427118,0.507886
420,AOX,277,5,0,0,0.0217778,0.0413533,0.526628
430,AOX,249,5,0,0,0.0219753,0.0428434,0.512921
440,AOX,129,6,0,0,0.00034352,0.0289899,0.0118496
450,AOX,278,6,358,9,0.0220984,0.106883,0.206753
460,AOX,310,5,0,0,0.0223184,0.0497462,0.448646
470,AOX,364,8,0,0,0.0219563,0.0521201,0.421264
480,AOX,65,4,0,0,0.00036402,0.0264392,0.0137682
490,AOX,110,5,0,0,0.0218014,0.0327601,0.665485
500,AOX,218,7,0,0,0.0218039,0.0442576,0.492659
510,AOX,99,4,37,4,0.0219353,0.0607156,0.36128
520,AOX,411,6,0,0,0.0218828,0.051928,0.421407
530,AOX,252,7,253,6,0.0216793,0.0838364,0.25859
540,AOX,243,4,131,6,0.0220787,0.0705817,0.312811
550,AOX,273,7,376,9,0.0217257,0.123226,0.176307
560,AOX,221,7,130,6,0.022013,0.0786513,0.279881
570,AOX,369,5,0,0,0.0222285,0.0484177,0.459098
580,AOX,344,6,0,0,0.0219218,0.0483512,0.453388
590,AOX,261,6,0,0,0.0213882,0.0484214,0.44171
600,AOX,389,6,0,0,0.0222938,0.0460361,0.484268
610,AOX,351,5,0,0,0.0221792,0.0475643,0.466299
620,AOX,261,5,0,0,0.0219315,0.0358737,0.611353
630,AOX,295,5,0,0,0.0216104,0.0417857,0.517171
640,AOX,308,5,0,0,0.0219557,0.0460037,0.477259
650,AOX,447,7,0,0,0.0217783,0.0542645,0.401337
660,AOX,434,7,378,6,0.0222807,0.110398,0.201821
670,AOX,362,6,0,0,0.0218866,0.0506767,0.431887
680,AOX,345,5,54,6,0.0220065,0.0749621,0.293568
690,AOX,239,5,306,7,0.0219685,0.0870208,0.252451
700,AOX,299,5,0,0,0.0219025,0.0438658,0.499308
710,AOX,326,9,0,0,0.022075,0.0505982,0.436281
720,AOX,446,6,0,0,0.0221269,0.0541549,0.408585
730,AOX,252,5,0,0,0.0220587,0.0462651,0.476791
740,AOX,390,7,0,0,0.0220346,0.0493802,0.446224
750,AOX,285,6,353,7,0.0218563,0.0956124,0.228592
760,AOX,353,6,0,0,0.0221311,0.0502193,0.440689
770,AOX,459,6,0,0,0.0218784,0.054981,0.397927
780,AOX,240,5,0,0,0.0217614,0.0423909,0.513352
790,AOX,320,6,300,6,0.0221494,0.0854841,0.259105
800,AOX,290,5,0,0,0.0221371,0.0405051,0.546527
810,AOX,303,5,0,0,0.0222595,0.0397445,0.560065
820,AOX,325,5,426,7,0.0219984,0.102044,0.215578
830,AOX,219,5,104,7,0.0224222,0.0688158,0.325829
840,AOX,331,6,0,0,0.0216088,0.0431788,0.500448
850,AOX,375,7,323,7,0.0217062,0.0984312,0.220522
860,AOX,299,4,0,0,0.022242,0.0385841,0.576454
870,AOX,359,9,305,6,0.0224259,0.102995,0.217737
880,AOX,232,7,0,0,0.0217245,0.035478,0.612339
890,AOX,270,8,307,7,0.0218685,0.0872813,0.250552
900,AOX,412,6,95,5,0.0221059,0.0922837,0.239543
910,AOX,196,6,539,8,0.0221435,0.110915,0.199644
920,AOX,149,5,148,7,0.022063,0.074205,0.297325
930,AOX,10,3,0,0,0.0218087,0.0226289,0.963755
940,AOX,303,6,132,6,0.0219328,0.0772835,0.283796
950,AOX,325,7,0,0,0.0219386,0.0522238,0.420087
960,AOX,183,4,331,6,0.021856,0.0923338,0.236706
970,AOX,307,5,0,0,0.0218066,0.0445956,0.488985
980,AOX,210,7,0,0,0.0215896,0.0345149,0.625515
990,AOX,283,7,408,8,0.0218926,0.0998039,0.219356
1000,AOX,270,6,0,0,0.0219293,0.0438716,0.499851
1010,AOX,290,5,0,0,0.0217259,0.0467628,0.464598
1020,AOX,195,4,0,0,0.0218305,0.0409192,0.533503
1030,AOX,277,5,0,0,0.0217851,0.0339954,0.640823
1040,AOX,358,7,0,0,0.021953,0.0482886,0.45462
1050,AOX,367,6,39,6,0.0220052,0.0822343,0.267592
1060,AOX,316,10,76,7,0.0219619,0.0926255,0.237105
1070,AOX,272,6,51,5,0.0218707,0.0693402,0.315412
1080,AOX,252,7,0,0,0.0217813,0.0526337,0.413829
1090,AOX,373,6,0,0,0.0219186,0.0452387,0.48451
1100,AOX,227,5,0,0,0.0218482,0.0376652,0.580061
1110,AOX,310,5,310,11,0.0219103,0.111668,0.196209
1120,AOX,221,4,0,0,0.0223263,0.0343277,0.650388
1130,AOX,313,7,67,5,0.0219309,0.0693682,0.316152
1140,AOX,297,7,0,0,0.0222337,0.0386432,0.575359
1150,AOX,524,6,181,6,0.0222572,0.0978305,0.227508
1160,AOX,248,5,0,0,0.0217465,0.0460572,0.472163
1170,AOX,185,5,197,7,0.0221691,0.0810037,0.273681
1180,AOX,330,6,252,9,0.0219153,0.0843426,0.259836
1190,AOX,199,6,22,5,0.0220758,0.062301,0.354341
1200,AOX,186,6,0,0,0.0218507,0.0404729,0.539885
1210,AOX,481,11,0,0,0.0221561,0.0636472,0.348108
1220,AOX,559,8,0,0,0.0221366,0.0637885,0.347032
1230,AOX,278,6,68,5,0.0221753,0.0631077,0.351389
1240,AOX,181,7,170,6,0.0218312,0.074476,0.293131
1250,AOX,191,8,0,0,0.0220906,0.0415406,0.531782
1260,AOX,245,6,56,6,0.0219661,0.0766724,0.286493
1270,AOX,359,8,0,0,0.0223536,0.0516469,0.432815
1280,AOX,236,7,0,0,0.0218307,0.0367761,0.59361
1290,AOX,319,6,341,6,0.0217703,0.0930952,0.23385
1300,AOX,261,5,122,6,0.0222471,0.0777049,0.286302
1310,AOX,252,5,0,0,0.021994,0.0429171,0.512477
1320,AOX,384,5,339,7,0.0220418,0.102983,0.214033
1330,AOX,146,5,0,0,0.0216011,0.0319322,0.676467
1340,AOX,405,7,0,0,0.0217902,0.0482668,0.451453
1350,AOX,328,8,82,5,0.0219579,0.0810867,0.270796
1360,AOX,224,7,0,0,0.0218881,0.0479807,0.456186
1370,AOX,439,6,0,0,0.0221329,0.0497748,0.444661
1380,AOX,304,6,235,6,0.0219714,0.0883202,0.24877
