iteration,crossover_type,nbMoves,nbLoopsLS,nbMovesRepair,nbLoopsRepair,time_crossover,time_LS,ratio_crossover_LS
0,EAX,397,8,0,0,0.00189458,0.0101421,0.186804
10,EAX,407,8,5,3,0.00132128,0.0107319,0.123117
20,EAX,379,6,0,0,0.00148401,0.0078308,0.189509
30,EAX,340,5,11,3,0.00161422,0.00866171,0.186363
40,EAX,401,8,0,0,0.00133062,0.00777557,0.171128
50,EAX,343,5,0,0,0.00183844,0.00729405,0.252047
60,EAX,411,6,0,0,0.00159861,0.00849602,0.18816
70,EAX,355,6,0,0,0.00157607,0.00726767,0.21686
80,EAX,352,5,0,0,0.00173507,0.0063173,0.274654
90,EAX,424,6,0,0,0.00194793,0.00717586,0.271456
100,EAX,425,6,0,0,0.00126278,0.00771686,0.163639
110,EAX,431,7,0,0,0.00246807,0.00946162,0.26085
120,EAX,349,9,0,0,0.001307,0.0105262,0.124166
130,EAX,413,6,0,0,0.00161317,0.00831496,0.194008
140,EAX,367,6,0,0,0.00125233,0.0076831,0.162998
150,EAX,345,8,6,3,0.00183686,0.0108392,0.169465
160,EAX,378,7,18,3,0.00184466,0.0109626,0.168268
170,EAX,350,7,0,0,0.00247329,0.00829884,0.298029
180,EAX,391,8,0,0,0.00188166,0.0106993,0.175868
190,EAX,408,6,15,3,0.00142912,0.0119503,0.119588
200,EAX,392,5,2,3,0.00116857,0.00922517,0.126672
210,EAX,342,7,0,0,0.00172269,0.00762262,0.225997
220,EAX,460,5,11,3,0.00266078,0.00948137,0.280632
230,EAX,317,6,0,0,0.00172656,0.00737756,0.234029
240,EAX,429,6,0,0,0.0010471,0.00774607,0.135178
250,EAX,392,5,0,0,0.00165544,0.00663015,0.249684
260,EAX,445,6,30,4,0.00146859,0.0120475,0.1219
270,EAX,328,7,0,0,0.00130704,0.00866303,0.150875
280,EAX,346,6,0,0,0.00137781,0.00666194,0.206818
290,EAX,439,9,8,3,0.00187686,0.0112449,0.166908
300,EAX,308,5,1,3,0.0018254,0.0085021,0.2147
310,EAX,388,6,9,3,0.00276412,0.0103872,0.266109
320,EAX,346,5,0,0,0.000614763,0.00680633,0.0903222
330,EAX,363,5,15,3,0.00270811,0.0110909,0.244173
340,EAX,408,9,11,4,0.00156668,0.0126304,0.12404
350,EAX,380,10,0,0,0.00134098,0.0106076,0.126416
360,EAX,383,6,0,0,0.00243298,0.00838876,0.290029
370,EAX,335,7,48,5,0.00148009,0.0121694,0.121624
380,EAX,371,7,0,0,0.00192809,0.00870833,0.221408
390,EAX,456,6,0,0,0.00142897,0.00828923,0.172389
400,EAX,359,7,0,0,0.002075,0.00829546,0.250137
410,EAX,367,6,0,0,0.00247818,0.00846052,0.292911
420,EAX,389,6,12,3,0.00145337,0.010043,0.144714
430,EAX,324,5,0,0,0.00155182,0.00717631,0.216242
440,EAX,353,4,0,0,0.00193154,0.0062973,0.306725
450,EAX,406,7,0,0,0.00188511,0.00868658,0.217014
460,EAX,332,7,0,0,0.0020986,0.00858367,0.244488
470,EAX,387,6,0,0,0.00152339,0.00669041,0.227697
480,EAX,411,6,0,0,0.00143937,0.00771183,0.186644
490,EAX,364,6,0,0,0.00200268,0.00752733,0.266055
500,EAX,338,6,0,0,0.0017557,0.00778652,0.22548
510,EAX,369,8,0,0,0.00186033,0.00854939,0.217598
520,EAX,422,6,0,0,0.00130076,0.00710117,0.183175
530,EAX,332,7,9,4,0.00104915,0.0112389,0.0933495
540,EAX,307,5,0,0,0.00199427,0.00671722,0.296889
550,EAX,344,6,0,0,0.00215827,0.00698639,0.308925
560,EAX,407,5,0,3,0.002147,0.00938256,0.228829
570,EAX,316,7,0,0,0.00138376,0.00903064,0.153229
580,EAX,373,5,0,0,0.00149081,0.00687635,0.216802
590,EAX,407,6,0,0,0.00168458,0.00751327,0.224214
600,EAX,320,5,24,4,0.00123732,0.0100399,0.12324
610,EAX,359,6,12,3,0.00139162,0.010119,0.137525
620,EAX,310,9,0,0,0.00131193,0.0105699,0.124119
630,EAX,358,10,0,0,0.00115993,0.00957389,0.121155
640,EAX,365,7,0,0,0.00129242,0.00865554,0.149317
650,EAX,306,5,0,0,0.00160153,0.0063642,0.251647
660,EAX,389,7,0,0,0.00104613,0.00790621,0.132317
670,EAX,391,11,34,4,0.00127294,0.0143627,0.0886283
680,EAX,364,6,27,4,0.00143618,0.0123702,0.1161
690,EAX,336,5,2,3,0.00251214,0.00846016,0.296938
700,EAX,345,7,0,0,0.00206682,0.0078886,0.262001
710,EAX,369,7,36,5,0.00199064,0.0120014,0.165867
720,EAX,398,4,0,0,0.00118138,0.00668146,0.176814
730,EAX,355,8,3,3,0.0013896,0.0129872,0.106998
740,EAX,374,5,6,3,0.00112984,0.00835792,0.135182
750,EAX,381,5,18,5,0.00251809,0.0110768,0.227329
760,EAX,358,5,9,3,0.00126971,0.00955191,0.132927
770,EAX,423,5,0,0,0.00210179,0.00761136,0.276139
780,EAX,399,8,0,0,0.00135238,0.0101561,0.133159
790,EAX,307,6,0,0,0.00103166,0.00764621,0.134924
800,EAX,370,7,4,3,0.00215655,0.0101799,0.211845
810,EAX,357,6,5,3,0.00143933,0.00947856,0.151851
820,EAX,409,6,0,0,0.00140027,0.00743013,0.188458
830,EAX,429,8,0,0,0.00202744,0.00973211,0.208325
840,EAX,374,6,3,3,0.00112299,0.00913188,0.122974
850,EAX,364,5,0,0,0.00111061,0.00663013,0.167509
860,EAX,361,6,11,4,0.00160273,0.0106565,0.150399
870,EAX,350,7,0,0,0.00131658,0.00860695,0.152967
880,EAX,420,7,0,0,0.00194498,0.00784166,0.248032
890,EAX,404,5,0,0,0.0012387,0.00777805,0.159256
900,EAX,349,7,0,0,0.00248629,0.0076957,0.323076
910,EAX,380,9,0,0,0.00142103,0.00972512,0.146119
920,EAX,325,8,0,0,0.00113031,0.00815296,0.138638
930,EAX,369,7,13,3,0.00126362,0.0110737,0.11411
940,EAX,340,6,19,4,0.00123137,0.0112954,0.109015
950,EAX,355,8,18,3,0.00191739,0.0119929,0.159878
960,EAX,415,5,0,0,0.00174751,0.00667078,0.261965
970,EAX,314,7,0,0,0.00195178,0.00948717,0.205729
980,EAX,379,6,0,0,0.00212127,0.00809429,0.26207
990,EAX,403,6,0,0,0.00260003,0.00834687,0.311497
1000,EAX,320,6,0,0,0.00117626,0.00769199,0.15292
1010,EAX,317,6,8,3,0.00184366,0.00915172,0.201455
1020,EAX,333,7,44,5,0.00158452,0.0149312,0.106121
1030,EAX,380,5,0,0,0.00137756,0.00749525,0.183791
1040,EAX,343,6,0,0,0.00146625,0.00800198,0.183236
1050,EAX,278,5,2,3,0.00183387,0.0093569,0.195991
1060,EAX,366,5,0,0,0.00143074,0.00667477,0.21435
1070,EAX,372,7,39,3,0.00208253,0.0121006,0.172102
1080,EAX,350,9,0,0,0.00162564,0.00886582,0.18336
1090,EAX,344,8,10,3,0.00111995,0.0133911,0.0836337
1100,EAX,294,5,0,0,0.0019095,0.00700071,0.272758
1110,EAX,392,6,0,0,0.00185298,0.00855277,0.216653
1120,EAX,337,5,9,3,0.00123932,0.00847408,0.146248
1130,EAX,330,7,0,0,0.0017881,0.00839519,0.212991
1140,EAX,359,6,0,0,0.00137943,0.00733275,0.188119
1150,EAX,356,6,20,4,0.00265859,0.0119036,0.223342
1160,EAX,332,5,0,0,0.00159751,0.00673527,0.237186
1170,EAX,373,6,0,0,0.00116788,0.00821789,0.142114
1180,EAX,345,11,0,0,0.00326612,0.011721,0.278655
1190,EAX,315,6,0,0,0.00239149,0.00742985,0.321875
1200,EAX,337,9,3,3,0.00149841,0.0122093,0.122727
1210,EAX,345,6,3,3,0.00153268,0.0105685,0.145024
1220,EAX,340,6,8,4,0.00151761,0.0100556,0.150922
1230,EAX,327,5,0,0,0.00102463,0.00637326,0.16077
1240,EAX,303,5,3,3,0.00155239,0.00858325,0.180863
1250,EAX,332,6,17,4,0.00198407,0.0104077,0.190635
1260,EAX,344,6,0,0,0.00143612,0.00696153,0.206293
1270,EAX,313,6,0,0,0.00247768,0.00776069,0.319261
1280,EAX,299,6,0,0,0.00142287,0.00724784,0.196316
1290,EAX,321,5,0,0,0.00220623,0.00641507,0.343914
1300,EAX,316,5,0,0,0.00146073,0.00649492,0.224903
1310,EAX,368,7,0,0,0.00205717,0.00970234,0.212028
1320,EAX,331,5,0,0,0.00152816,0.00623037,0.245276
1330,EAX,357,7,0,0,0.00156264,0.00886328,0.176305
