iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,UOX,0,0,0.543624,3.28571,0.573333,0.613333,0.375839,0.503356,3.04762,3.19048,2.52381,3.47619
50,UOX,0,0,0.5,2.85714,0.503268,0.542484,0.473684,0.440789,2.57143,2.85714,2.71429,2.66667
100,UOX,0,0,0.585526,3.28571,0.526316,0.539474,0.473684,0.493421,2.85714,3,2.47619,3.14286
150,UOX,0,0,0.45098,2.95238,0.503268,0.562092,0.457516,0.470588,2.7619,3.09524,2.71429,2.7619
200,UOX,0,0,0.496732,3.14286,0.470588,0.51634,0.418301,0.490196,2.38095,2.90476,2.09524,3.09524
250,UOX,0,0,0.503226,2.85714,0.541935,0.6,0.477419,0.535484,2.80952,2.85714,2.90476,2.95238
300,UOX,0,0,0.541935,3.09524,0.525974,0.590909,0.525974,0.512987,2.71429,2.80952,3.14286,2.85714
350,UOX,0,0,0.535484,3.33333,0.445161,0.574194,0.519481,0.545455,2.47619,3.09524,3.14286,3.09524
400,UOX,0,0,0.564935,3.38095,0.551948,0.577922,0.538961,0.480519,2.85714,3,3.14286,2.66667
450,UOX,0,0,0.564935,3.2381,0.435065,0.545455,0.5,0.512987,2.28571,2.66667,2.61905,2.61905
500,UOX,0,0,0.571429,3.19048,0.480519,0.564935,0.357143,0.551948,2.80952,2.57143,2.33333,2.71429
550,UOX,0,0,0.519481,3.14286,0.538961,0.62987,0.506494,0.512987,2.85714,3.14286,2.57143,2.71429
600,UOX,0,0,0.512987,3.19048,0.396104,0.603896,0.5,0.564935,2.14286,3.38095,2.71429,3.14286
650,UOX,0,0,0.538961,2.80952,0.467532,0.5,0.435065,0.519481,2.2381,2.66667,2.42857,2.95238
700,UOX,0,0,0.577922,3.19048,0.519481,0.662338,0.545455,0.545455,2.61905,3.33333,3.09524,3
750,UOX,0,0,0.584416,3.61905,0.558442,0.597403,0.461039,0.590909,2.80952,3.14286,2.61905,3.33333
800,UOX,0,0,0.506494,3,0.480519,0.538961,0.454545,0.512987,2.85714,2.61905,2.61905,3.28571
850,UOX,0,1,0.532468,3.09524,0.519481,0.577922,0.461039,0.519481,2.85714,2.7619,2.90476,3.38095
900,UOX,0,0,0.551948,3.57143,0.636364,0.642857,0.577922,0.519481,3.14286,3.28571,3.28571,3.2381
950,UOX,0,0,0.532468,3.2381,0.545455,0.603896,0.519481,0.584416,2.7619,3,3.04762,3.38095
1000,UOX,0,1,0.590909,3.47619,0.558442,0.642857,0.480519,0.551948,2.61905,3,2.7619,3.33333
1050,UOX,0,0,0.577922,3.2381,0.506494,0.642857,0.577922,0.525974,2.71429,3.2381,3.52381,3.61905
1100,UOX,0,0,0.571429,3.19048,0.448052,0.603896,0.493506,0.545455,2,2.7619,2.71429,2.90476
1150,UOX,0,0,0.564935,3.38095,0.532468,0.62987,0.61039,0.532468,2.66667,3.33333,3.47619,2.71429
1200,UOX,0,0,0.590909,3.52381,0.5,0.662338,0.590909,0.597403,2.38095,3.33333,3.42857,3.42857
1250,UOX,0,0,0.564935,3.2381,0.435065,0.590909,0.519481,0.506494,2.19048,2.66667,2.80952,2.71429
1300,UOX,0,0,0.532468,3.09524,0.538961,0.688312,0.435065,0.558442,2.90476,3.19048,2.7619,3.19048
1350,UOX,0,0,0.571429,3.33333,0.467532,0.597403,0.441558,0.454545,2.42857,3.42857,2.66667,2.57143
1400,UOX,0,0,0.525974,2.90476,0.480519,0.584416,0.487013,0.538961,2.38095,3.14286,2.90476,3.04762
1450,UOX,0,0,0.467532,2.95238,0.448052,0.532468,0.441558,0.461039,2.42857,2.80952,2.42857,2.66667
1500,UOX,0,0,0.597403,3.09524,0.558442,0.577922,0.532468,0.525974,2.90476,3.04762,3.14286,3
1550,UOX,0,0,0.571429,3.38095,0.519481,0.642857,0.519481,0.538961,2.61905,3.71429,3.19048,3.42857
1600,UOX,0,0,0.525974,3.04762,0.545455,0.590909,0.5,0.545455,2.80952,2.85714,2.80952,3.14286
1650,UOX,0,0,0.571429,3.14286,0.551948,0.623377,0.571429,0.577922,3,3.42857,3.52381,3.14286
1700,UOX,0,0,0.532468,2.90476,0.545455,0.590909,0.5,0.480519,2.57143,3.42857,2.90476,2.66667
1750,UOX,0,0,0.597403,3.09524,0.525974,0.577922,0.590909,0.558442,2.80952,3,3.33333,3.33333
1800,UOX,0,1,0.597403,3.52381,0.493506,0.603896,0.467532,0.551948,2.47619,3.09524,2.7619,3
1850,UOX,0,0,0.551948,3.28571,0.519481,0.597403,0.532468,0.512987,2.71429,3,3.2381,2.90476
