iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,PMX,1,1,0.408,10.5455,0.24,0.376,0.232,0.384,5.27273,7.45455,7.45455,11.0909
50,PMX,0,1,0.456,11.2727,0.392,0.376,0.416,0.424,10.3636,9.81818,12.3636,13.2727
100,PMX,1,1,0.456,13.8182,0.208,0.464,0.256,0.392,5.81818,12.5455,7.45455,12.1818
150,PMX,1,1,0.376,12.3636,0.36,0.288,0.192,0.344,8.18182,9.09091,5.63636,10.7273
200,PMX,1,1,0.344,7.81818,0.32,0.232,0.368,0.248,7.27273,4.54545,9.63636,6.54545
250,PMX,1,1,0.368,8.36364,0.336,0.184,0.336,0.344,8.54545,3.09091,8,5.09091
300,PMX,1,1,0.424,10.1818,0.424,0.136,0.36,0.312,10.3636,2.18182,9.09091,6.54545
350,PMX,1,1,0.408,9.45455,0.2,0.384,0.264,0.448,5.09091,10.3636,10.9091,10.5455
400,PMX,0,1,0.288,8.18182,0.088,0.312,0.216,0.32,1.27273,8.90909,2.90909,8.72727
450,PMX,1,1,0.272,8.72727,0.256,0.208,0.2,0.272,4.90909,5.27273,6,9.81818
500,PMX,1,1,0.416,12.9091,0.456,0.2,0.424,0.12,13.8182,3.09091,12.1818,1.81818
550,PMX,1,1,0.432,10.7273,0.056,0.416,0.064,0.384,0.727273,10.5455,1.09091,10.5455
600,PMX,0,1,0.256,4.54545,0.048,0.304,0,0.256,2.54545,7.09091,0,4.54545
650,PMX,1,1,0.4,11.0909,0.056,0.424,0,0.4,1.63636,12,0,11.0909
700,PMX,1,1,0.44,12.1818,0.472,0.272,0.44,0.344,12.5455,7.09091,11.4545,8.90909
750,PMX,1,1,0.352,11.4545,0.36,0.208,0.36,0.36,12.1818,3.81818,10.7273,10
800,PMX,1,1,0.352,7.63636,0.136,0.36,0.256,0.392,3.81818,6.72727,6.18182,9.27273
850,PMX,1,1,0.416,12.5455,0.36,0.264,0.288,0.44,10.7273,6.90909,5.63636,11.4545
900,PMX,1,1,0,0,0,0,0,0,0,0,0,0
950,PMX,1,1,0.32,9.09091,0.296,0.288,0.336,0.2,7.45455,6.90909,8.54545,4.18182
1000,PMX,1,1,0.08,1.09091,0.072,0.08,0.048,0.128,1.45455,1.81818,0.727273,1.81818
1050,PMX,0,1,0.376,9.27273,0.336,0.296,0.224,0.352,6.18182,6.54545,4.72727,7.81818
1100,PMX,0,0,0.416,10.5455,0.136,0.424,0.312,0.472,2.18182,10.9091,4.90909,11.2727
1150,PMX,1,1,0.352,9.63636,0.296,0.2,0.264,0.392,5.45455,5.63636,9.09091,10.3636
1200,PMX,1,1,0.28,8.36364,0.28,0.152,0.248,0.16,7.09091,3.63636,7.27273,4.18182
1250,PMX,1,1,0.368,11.8182,0.136,0.376,0.192,0.336,4,12,5.09091,11.6364
1300,PMX,1,1,0.384,12.5455,0.152,0.368,0.104,0.376,4.54545,9.81818,2.54545,10.9091
