iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,AOX,0,0,0.440945,2.27778,0.125984,0.409449,0.110236,0.440945,0.611111,2.05556,0.666667,2.05556
50,AOX,0,0,0.535433,2.55556,0.362205,0.338583,0.417323,0.354331,1.61111,1.77778,2.16667,1.94444
100,AOX,0,0,0.322835,1.72222,0.23622,0.204724,0.380952,0.309524,1.16667,1.05556,1.77778,1.83333
150,AOX,0,0,0.543307,2.55556,0.377953,0.275591,0.385827,0.393701,1.77778,1.11111,1.83333,2.05556
200,AOX,0,0,0.5,2.66667,0.34127,0.230159,0.373016,0.357143,1.66667,1.27778,1.94444,1.94444
250,AOX,0,0,0.293651,1.33333,0.166667,0.18254,0.214286,0.293651,0.888889,0.944444,1.16667,1.55556
300,AOX,0,0,0.238095,1.38889,0.031746,0.246032,0.0714286,0.206349,0.111111,1.38889,0.277778,1.16667
350,AOX,0,0,0.393701,1.94444,0.188976,0.322835,0.253968,0.365079,0.888889,1.66667,1.55556,1.66667
400,AOX,0,0,0.444444,2.11111,0.174603,0.420635,0.238095,0.444444,0.777778,1.94444,1.16667,2
450,AOX,0,0,0.190476,0.888889,0.0793651,0.111111,0.0793651,0.111111,0.333333,0.555556,0.333333,0.555556
500,AOX,0,1,0.507937,2.77778,0.0952381,0.507937,0.0873016,0.52381,0.611111,2.77778,0.555556,2.83333
550,AOX,0,0,0.285714,1.16667,0.230159,0.15873,0.253968,0.214286,0.833333,0.666667,1.55556,1.05556
600,AOX,0,0,0.293651,1.61111,0.198413,0.0952381,0.198413,0.0952381,1,0.611111,1,0.611111
650,AOX,0,0,0.333333,1.5,0.0396825,0.31746,0.0793651,0.253968,0.166667,1.38889,0.277778,1.22222
700,AOX,0,0,0.444444,1.94444,0.31746,0.206349,0.388889,0.134921,1.27778,0.944444,1.66667,0.777778
750,AOX,0,0,0.277778,1.5,0.309524,0.103175,0.301587,0.15873,1.61111,0.5,1.55556,0.833333
800,AOX,0,0,0.309524,1.55556,0.246032,0.0793651,0.222222,0.15873,1.27778,0.388889,1,0.777778
850,AOX,1,0,0.285714,1.5,0.31746,0.0793651,0.309524,0.126984,1.66667,0.388889,1.72222,0.777778
900,AOX,0,0,0.293651,1.72222,0.190476,0.18254,0.166667,0.238095,1.05556,0.944444,0.944444,1.16667
950,AOX,0,0,0.0873016,0.388889,0.031746,0.119048,0.293651,0.301587,0.277778,0.666667,1.72222,1.72222
1000,AOX,0,0,0.34127,1.83333,0.015873,0.349206,0,0.34127,0.0555556,1.83333,0,1.83333
1050,AOX,0,0,0.34127,1.72222,0.15873,0.412698,0.373016,0.484127,0.888889,2.16667,1.55556,2.55556
1100,AOX,0,1,0.285714,1.33333,0.301587,0.015873,0.285714,0,1.38889,0.0555556,1.33333,0
1150,AOX,0,1,0.31746,1.5,0.174603,0.246032,0.269841,0.206349,0.777778,1.27778,1.22222,1.05556
1200,AOX,0,0,0.428571,2.44444,0.333333,0.190476,0.373016,0.309524,1.77778,1.05556,2.27778,1.5
1250,AOX,1,0,0.190476,1.11111,0.015873,0.206349,0.015873,0.206349,0.166667,1.27778,0.111111,1.22222
1300,AOX,0,0,0.357143,1.72222,0.230159,0.222222,0.31746,0.420635,1.16667,1.33333,1.66667,2.22222
1350,AOX,0,1,0.269841,1.5,0.126984,0.238095,0.0873016,0.285714,0.555556,1.33333,0.444444,1.61111
1400,AOX,0,1,0.246032,1.38889,0.0238095,0.246032,0.015873,0.246032,0.0555556,1.38889,0.0555556,1.38889
1450,AOX,0,1,0.325397,1.66667,0.111111,0.277778,0.0555556,0.285714,0.5,1.33333,0.277778,1.44444
1500,AOX,0,0,0.373016,2,0.325397,0.047619,0.325397,0.047619,1.66667,0.277778,1.66667,0.277778
1550,AOX,0,0,0.452381,2.11111,0.412698,0.119048,0.460317,0.126984,1.88889,0.666667,2.38889,0.666667
1600,AOX,0,0,0.0793651,0.277778,0,0.0793651,0,0.0793651,0,0.277778,0,0.277778
1650,AOX,0,1,0.285714,1.44444,0.0555556,0.246032,0.0793651,0.222222,0.333333,1.11111,0.5,1.05556
1700,AOX,0,0,0.214286,1.16667,0.0714286,0.190476,0.0634921,0.18254,0.277778,0.944444,0.388889,1
1750,AOX,0,0,0.380952,2,0.349206,0.301587,0.436508,0.404762,1.83333,1.44444,2.33333,2
1800,AOX,1,0,0.31746,1.77778,0.198413,0.134921,0.214286,0.150794,1.05556,0.666667,1.11111,0.722222
1850,AOX,1,1,0.0952381,0.5,0,0.0952381,0,0.0952381,0,0.5,0,0.5
1900,AOX,0,1,0.238095,1.27778,0.0555556,0.190476,0.111111,0.18254,0.222222,1.11111,0.5,1.05556
1950,AOX,0,0,0.357143,1.83333,0.111111,0.31746,0.222222,0.325397,0.666667,1.61111,1.38889,1.83333
2000,AOX,0,0,0.269841,1.5,0,0.269841,0,0.269841,0,1.5,0,1.5
2050,AOX,0,1,0.460317,2.27778,0.230159,0.380952,0.301587,0.444444,1,1.94444,1.5,2.11111
2100,AOX,0,0,0.293651,1.44444,0.174603,0.174603,0.293651,0.222222,0.833333,0.944444,1.33333,1.27778
2150,AOX,0,0,0.190476,0.944444,0.253968,0.0714286,0.269841,0.0793651,1.27778,0.388889,1.27778,0.333333
2200,AOX,0,1,0.301587,1.61111,0.142857,0.269841,0.269841,0.31746,0.722222,1.33333,1.5,1.66667
2250,AOX,1,1,0.428571,2.38889,0,0.428571,0,0.428571,0,2.38889,0,2.38889
2300,AOX,0,1,0.230159,1.16667,0.246032,0.134921,0.18254,0.142857,1.05556,0.5,0.777778,0.666667
2350,AOX,0,0,0.325397,1.83333,0.047619,0.325397,0.174603,0.333333,0.166667,1.72222,0.833333,1.77778
2400,AOX,0,0,0.174603,1,0.0555556,0.15873,0,0.174603,0.166667,0.888889,0,1
2450,AOX,0,1,0.349206,1.55556,0.31746,0.0714286,0.34127,0.0634921,1.44444,0.277778,1.55556,0.277778
2500,AOX,0,1,0.190476,1.16667,0.0793651,0.142857,0.0793651,0.222222,0.444444,0.833333,0.444444,1.33333
2550,AOX,0,0,0.230159,1.27778,0.214286,0.198413,0.214286,0.206349,0.888889,1.05556,1,1.11111
2600,AOX,0,0,0.269841,1.22222,0.198413,0.103175,0.18254,0.0873016,0.888889,0.444444,0.833333,0.388889
2650,AOX,1,1,0.198413,1,0.18254,0.015873,0.18254,0.015873,0.888889,0.111111,0.888889,0.111111
2700,AOX,0,0,0.396825,1.66667,0,0.396825,0,0.396825,0,1.66667,0,1.66667
2750,AOX,1,1,0.357143,1.77778,0.285714,0.0714286,0.285714,0.0714286,1.5,0.277778,1.5,0.277778
2800,AOX,0,1,0.142857,0.666667,0.0714286,0.111111,0.15873,0.174603,0.5,0.388889,0.777778,0.666667
2850,AOX,0,0,0.111111,0.555556,0.214286,0.293651,0.34127,0.396825,0.833333,1.27778,1.72222,2.16667
2900,AOX,1,1,0.18254,0.833333,0.0952381,0.0873016,0.0952381,0.0873016,0.444444,0.388889,0.444444,0.388889
2950,AOX,0,0,0.333333,1.88889,0.15873,0.230159,0.230159,0.222222,0.833333,1.05556,1.33333,0.888889
3000,AOX,0,0,0.380952,2.16667,0.285714,0.380952,0.34127,0.436508,1.38889,2,1.83333,2.33333
3050,AOX,1,1,0.357143,1.77778,0.222222,0.15873,0.222222,0.142857,1,0.833333,1.05556,0.777778
3100,AOX,1,1,0.031746,0.166667,0.031746,0,0.031746,0,0.166667,0,0.166667,0
3150,AOX,0,1,0.18254,0.888889,0.18254,0,0.198413,0.015873,0.888889,0,1,0.111111
3200,AOX,0,1,0.134921,0.666667,0.134921,0,0.119048,0.015873,0.666667,0,0.555556,0.111111
3250,AOX,0,0,0.269841,1.33333,0.269841,0,0.269841,0,1.33333,0,1.33333,0
3300,AOX,0,0,0.190476,1.11111,0.015873,0.206349,0,0.190476,0.0555556,1.16667,0,1.11111
3350,AOX,0,0,0.238095,1.22222,0.246032,0.119048,0.34127,0.230159,1.22222,0.555556,1.88889,1.22222
3400,AOX,1,1,0.214286,1.11111,0.119048,0.0952381,0.119048,0.0952381,0.666667,0.444444,0.666667,0.444444
3450,AOX,0,1,0.436508,2.33333,0.142857,0.349206,0.126984,0.325397,0.611111,1.88889,0.555556,1.83333
3500,AOX,0,0,0.18254,0.944444,0.150794,0.031746,0.150794,0.031746,0.777778,0.166667,0.777778,0.166667
3550,AOX,1,1,0.0793651,0.333333,0.0396825,0.0873016,0,0.0793651,0.277778,0.388889,0,0.333333
3600,AOX,0,1,0.246032,1.27778,0.174603,0.142857,0.198413,0.246032,0.777778,0.722222,1.05556,1.27778
3650,AOX,0,0,0.150794,0.666667,0.18254,0.031746,0.166667,0.015873,0.833333,0.166667,0.777778,0.111111
3700,AOX,0,0,0.0873016,0.388889,0,0.0873016,0,0.0873016,0,0.388889,0,0.388889
3750,AOX,0,1,0.190476,1,0.190476,0.0238095,0.333333,0.166667,1,0.166667,1.55556,0.722222
3800,AOX,1,1,0.190476,1.16667,0,0.190476,0,0.190476,0,1.16667,0,1.16667
3850,AOX,0,1,0.452381,2.27778,0.166667,0.357143,0.198413,0.373016,0.944444,1.72222,1.27778,1.66667
3900,AOX,0,0,0.380952,1.88889,0.134921,0.31746,0.134921,0.380952,0.666667,1.38889,0.722222,1.94444
3950,AOX,0,1,0.309524,1.61111,0.126984,0.34127,0.18254,0.373016,0.5,1.72222,0.833333,1.83333
4000,AOX,0,0,0.190476,1,0.190476,0.031746,0.174603,0.015873,0.944444,0.166667,0.888889,0.111111
4050,AOX,1,1,0.230159,1.27778,0.015873,0.214286,0.015873,0.214286,0.111111,1.16667,0.111111,1.16667
4100,AOX,0,0,0.404762,2.11111,0.31746,0.190476,0.246032,0.285714,1.44444,0.944444,1.33333,1.22222
4150,AOX,0,0,0.206349,0.944444,0.031746,0.206349,0.015873,0.198413,0.111111,0.944444,0.0555556,0.944444
4200,AOX,0,1,0.269841,1.38889,0.206349,0.119048,0.357143,0.277778,1.11111,0.777778,1.88889,1.5
4250,AOX,0,1,0.428571,2.22222,0.246032,0.230159,0.222222,0.31746,1.55556,0.833333,1.33333,1.22222
4300,AOX,1,1,0.285714,1.61111,0.285714,0,0.285714,0,1.61111,0,1.61111,0
4350,AOX,1,0,0.468254,2.44444,0.396825,0.0873016,0.420635,0.0873016,2.11111,0.444444,2.05556,0.5
4400,AOX,0,0,0.333333,1.66667,0.261905,0.0873016,0.269841,0.0873016,1.38889,0.333333,1.5,0.388889
4450,AOX,0,1,0.206349,1.05556,0.015873,0.222222,0.015873,0.222222,0.0555556,1.11111,0.111111,1.16667
4500,AOX,0,1,0.452381,2.16667,0.103175,0.468254,0.0793651,0.420635,0.388889,2.16667,0.333333,2.11111
4550,AOX,0,0,0.468254,2.33333,0.404762,0.373016,0.396825,0.349206,1.77778,1.88889,1.83333,1.66667
4600,AOX,0,0,0.246032,1.27778,0.285714,0.0555556,0.365079,0.190476,1.44444,0.222222,1.83333,0.833333
4650,AOX,1,1,0.126984,0.722222,0,0.126984,0,0.126984,0,0.722222,0,0.722222
4700,AOX,0,0,0.357143,1.72222,0.15873,0.198413,0.174603,0.18254,0.666667,1.05556,0.722222,1
4750,AOX,0,0,0.261905,1.44444,0.166667,0.301587,0.031746,0.261905,0.777778,1.5,0.166667,1.44444
4800,AOX,0,0,0.150794,0.722222,0.18254,0.031746,0.166667,0.015873,0.833333,0.111111,0.833333,0.111111
4850,AOX,0,1,0.365079,1.77778,0.214286,0.230159,0.214286,0.230159,1,1.05556,1.11111,1.11111
4900,AOX,0,1,0.111111,0.555556,0.0873016,0.119048,0.166667,0.0952381,0.388889,0.555556,0.833333,0.444444
4950,AOX,0,1,0.5,2.66667,0.5,0.31746,0.5,0.365079,2.44444,1.77778,2.5,1.66667
5000,AOX,0,0,0,0,0.0793651,0.0793651,0.34127,0.34127,0.5,0.5,1.66667,1.66667
5050,AOX,0,0,0.190476,0.777778,0.269841,0.0793651,0.373016,0.261905,1.11111,0.333333,1.83333,1.33333
5100,AOX,0,0,0.253968,1.44444,0.0396825,0.293651,0,0.253968,0.222222,1.66667,0,1.44444
5150,AOX,1,0,0.285714,1.55556,0.222222,0.126984,0.15873,0.134921,1.16667,0.555556,0.833333,0.722222
5200,AOX,0,1,0.166667,0.611111,0.166667,0.0396825,0.150794,0.0714286,0.666667,0.222222,0.611111,0.388889
5250,AOX,0,0,0.198413,0.833333,0.119048,0.0793651,0.119048,0.0793651,0.555556,0.277778,0.555556,0.277778
5300,AOX,1,0,0.246032,1.44444,0,0.246032,0.015873,0.261905,0,1.44444,0.111111,1.55556
5350,AOX,0,0,0.365079,1.77778,0.396825,0.0634921,0.428571,0.134921,1.94444,0.222222,2.16667,0.777778
5400,AOX,0,0,0.365079,1.77778,0.357143,0.111111,0.460317,0.253968,1.88889,0.444444,2.27778,1.22222
5450,AOX,0,0,0.142857,0.5,0.0793651,0.0634921,0.0793651,0.0634921,0.277778,0.222222,0.277778,0.222222
5500,AOX,0,0,0.134921,0.722222,0.015873,0.119048,0.015873,0.119048,0.111111,0.611111,0.111111,0.611111
5550,AOX,0,0,0.111111,0.555556,0,0.111111,0,0.111111,0,0.555556,0,0.555556
5600,AOX,1,1,0.325397,1.61111,0.222222,0.119048,0.206349,0.119048,1,0.666667,0.944444,0.666667
5650,AOX,1,0,0.261905,1.27778,0.0555556,0.238095,0.0793651,0.246032,0.333333,1.11111,0.5,1.11111
5700,AOX,0,0,0.373016,1.72222,0.0873016,0.428571,0.0873016,0.396825,0.333333,1.94444,0.333333,1.88889
5750,AOX,0,1,0.174603,1.11111,0.174603,0,0.190476,0.015873,1.11111,0,1.22222,0.111111
5800,AOX,0,1,0.190476,0.944444,0.015873,0.174603,0,0.190476,0.111111,0.833333,0,0.944444
5850,AOX,1,0,0.0873016,0.444444,0.0873016,0.015873,0.015873,0.0714286,0.444444,0.0555556,0.0555556,0.388889
5900,AOX,0,0,0.166667,0.888889,0.126984,0.134921,0.150794,0.103175,0.555556,0.722222,0.777778,0.666667
5950,AOX,1,1,0.214286,1.05556,0.230159,0.015873,0.214286,0,1.16667,0.111111,1.05556,0
6000,AOX,0,1,0.285714,1.55556,0.111111,0.214286,0.190476,0.246032,0.5,1.22222,1.05556,1.22222
6050,AOX,0,0,0.206349,1.05556,0.166667,0.0873016,0.301587,0.174603,0.888889,0.444444,1.61111,1.11111
6100,AOX,0,0,0.206349,1.05556,0.34127,0.134921,0.34127,0.166667,1.55556,0.5,1.72222,0.777778
6150,AOX,0,1,0.380952,2,0.0793651,0.34127,0.0873016,0.31746,0.333333,1.72222,0.5,1.72222
6200,AOX,0,0,0.349206,1.94444,0,0.349206,0,0.349206,0,1.94444,0,1.94444
6250,AOX,0,0,0.34127,1.83333,0.214286,0.373016,0.301587,0.404762,1.16667,2.05556,1.61111,2.22222
6300,AOX,0,0,0.261905,1.33333,0.269841,0.126984,0.293651,0.0793651,1.16667,0.611111,1.44444,0.388889
6350,AOX,1,1,0.507937,2.77778,0.357143,0.15873,0.452381,0.15873,2.11111,0.722222,2.38889,0.777778
6400,AOX,0,1,0.198413,0.888889,0.166667,0.0952381,0.142857,0.0714286,0.722222,0.333333,0.611111,0.277778
6450,AOX,0,0,0.190476,0.833333,0.15873,0.047619,0.198413,0.0952381,0.722222,0.222222,0.944444,0.388889
6500,AOX,0,0,0.198413,1.27778,0.214286,0.15873,0.222222,0.293651,1.27778,0.777778,1.05556,1.55556
6550,AOX,0,1,0.119048,0.666667,0,0.119048,0.015873,0.134921,0,0.666667,0.111111,0.777778
6600,AOX,0,1,0.333333,1.55556,0.31746,0.293651,0.34127,0.420635,1.33333,1.38889,1.55556,2.11111
6650,AOX,0,0,0.404762,2.22222,0.285714,0.285714,0.388889,0.333333,1.55556,1.38889,1.83333,1.77778
6700,AOX,0,1,0.285714,1.66667,0.134921,0.198413,0.230159,0.134921,0.611111,1.11111,1.27778,0.777778
6750,AOX,0,0,0.103175,0.444444,0.0555556,0.103175,0.0793651,0.126984,0.333333,0.611111,0.555556,0.611111
6800,AOX,0,0,0.0555556,0.222222,0.0555556,0,0.0555556,0,0.222222,0,0.222222,0
6850,AOX,0,1,0.238095,1.16667,0.0873016,0.150794,0.119048,0.174603,0.388889,0.777778,0.611111,1
6900,AOX,0,1,0.396825,1.77778,0.0873016,0.333333,0.0555556,0.365079,0.333333,1.55556,0.277778,1.72222
6950,AOX,0,0,0.349206,1.83333,0.126984,0.293651,0.15873,0.309524,0.611111,1.55556,0.777778,1.61111
7000,AOX,0,0,0.396825,2,0.0873016,0.468254,0,0.396825,0.333333,2.27778,0,2
7050,AOX,0,1,0.198413,0.888889,0.150794,0.15873,0.0873016,0.126984,0.555556,0.666667,0.388889,0.611111
7100,AOX,1,1,0.111111,0.5,0.031746,0.111111,0.015873,0.0952381,0.166667,0.444444,0.111111,0.388889
7150,AOX,0,0,0.142857,0.5,0.261905,0.134921,0.111111,0.126984,1.11111,0.611111,0.5,0.555556
7200,AOX,0,0,0.269841,1.16667,0.0238095,0.253968,0,0.269841,0.0555556,1.16667,0,1.16667
7250,AOX,0,1,0.269841,1.33333,0.0555556,0.301587,0.198413,0.396825,0.222222,1.5,0.944444,1.94444
7300,AOX,0,1,0.31746,1.11111,0.0396825,0.301587,0.134921,0.246032,0.111111,1,0.666667,1
7350,AOX,1,0,0.0873016,0.388889,0.0873016,0,0.103175,0.015873,0.388889,0,0.5,0.111111
7400,AOX,1,0,0.333333,1.77778,0.31746,0.015873,0.333333,0,1.66667,0.111111,1.77778,0
7450,AOX,0,1,0.293651,1.44444,0.015873,0.293651,0.015873,0.277778,0.0555556,1.38889,0.111111,1.33333
7500,AOX,0,0,0.349206,1.88889,0.15873,0.214286,0.166667,0.198413,0.777778,1.11111,0.944444,1.05556
7550,AOX,1,0,0.309524,1.55556,0.214286,0.126984,0.214286,0.103175,1.05556,0.611111,1.11111,0.444444
7600,AOX,0,0,0.18254,0.944444,0.230159,0.047619,0.166667,0.015873,1.16667,0.222222,0.833333,0.111111
7650,AOX,1,1,0.309524,1.5,0.0793651,0.230159,0.0793651,0.230159,0.277778,1.22222,0.277778,1.22222
7700,AOX,1,1,0.166667,0.833333,0.0952381,0.111111,0.134921,0.126984,0.444444,0.5,0.611111,0.611111
7750,AOX,0,0,0.325397,1.88889,0.0714286,0.349206,0.0873016,0.325397,0.444444,1.77778,0.388889,1.72222
7800,AOX,0,0,0.31746,1.83333,0.119048,0.269841,0.031746,0.309524,0.555556,1.5,0.166667,1.72222
7850,AOX,0,1,0.349206,1.55556,0.293651,0.0873016,0.293651,0.0793651,1.27778,0.388889,1.33333,0.444444
7900,AOX,0,1,0.261905,1.55556,0.222222,0.253968,0.230159,0.206349,1.16667,1.33333,1.11111,1.11111
7950,AOX,0,0,0.301587,1.33333,0.246032,0.190476,0.261905,0.174603,1.27778,0.888889,1.22222,0.722222
8000,AOX,0,0,0.222222,0.944444,0.253968,0.0396825,0.246032,0.246032,1.22222,0.277778,1.27778,1.11111
8050,AOX,0,1,0.246032,1.11111,0.047619,0.214286,0.0555556,0.222222,0.166667,1,0.277778,1.05556
8100,AOX,1,1,0.301587,1.77778,0.015873,0.309524,0,0.301587,0.0555556,1.77778,0,1.77778
8150,AOX,0,0,0.238095,1.22222,0.18254,0.103175,0.238095,0.0396825,0.944444,0.5,1.16667,0.166667
8200,AOX,0,0,0.269841,1.61111,0.325397,0.126984,0.31746,0.174603,1.61111,0.777778,1.88889,0.944444
8250,AOX,0,1,0.238095,1.05556,0.261905,0.103175,0.34127,0.214286,1.11111,0.5,1.72222,1
8300,AOX,0,1,0.246032,1.22222,0.103175,0.246032,0.166667,0.238095,0.611111,1.27778,1.11111,1.27778
8350,AOX,0,1,0.333333,2,0.0634921,0.31746,0.150794,0.388889,0.222222,1.94444,0.777778,2.44444
8400,AOX,0,1,0.269841,1.27778,0.166667,0.261905,0.309524,0.309524,0.777778,1.27778,1.5,1.55556
8450,AOX,0,0,0.246032,1.16667,0.0873016,0.190476,0.0873016,0.15873,0.388889,0.888889,0.388889,0.777778
8500,AOX,0,0,0.111111,0.5,0.174603,0.142857,0.15873,0.214286,0.833333,0.722222,0.944444,1.22222
8550,AOX,0,1,0.15873,0.722222,0.0952381,0.150794,0.0873016,0.190476,0.5,0.611111,0.444444,0.833333
8600,AOX,0,1,0.150794,0.722222,0.0634921,0.126984,0.18254,0.222222,0.333333,0.666667,1,1.22222
8650,AOX,0,0,0.150794,0.722222,0.150794,0.103175,0.0873016,0.150794,0.666667,0.388889,0.388889,0.722222
8700,AOX,1,0,0.126984,0.611111,0,0.126984,0.015873,0.142857,0,0.611111,0.111111,0.722222
8750,AOX,1,1,0.134921,0.555556,0.0555556,0.0793651,0.0555556,0.0793651,0.222222,0.333333,0.222222,0.333333
8800,AOX,1,1,0.0952381,0.388889,0,0.0952381,0,0.0952381,0,0.388889,0,0.388889
8850,AOX,0,0,0.277778,1.5,0.34127,0.0793651,0.301587,0.15873,1.88889,0.444444,1.66667,0.833333
8900,AOX,1,1,0.142857,0.5,0.0793651,0.0634921,0.0793651,0.0634921,0.277778,0.222222,0.277778,0.222222
8950,AOX,0,1,0.206349,1.05556,0.174603,0.111111,0.166667,0.0873016,0.777778,0.444444,0.833333,0.444444
9000,AOX,0,1,0.293651,1.5,0.0714286,0.285714,0.0793651,0.357143,0.277778,1.44444,0.333333,1.77778
9050,AOX,1,1,0.261905,1.22222,0.031746,0.269841,0,0.261905,0.111111,1.22222,0,1.22222
9100,AOX,1,0,0,0,0,0,0.015873,0.015873,0,0,0.111111,0.111111
9150,AOX,0,1,0.214286,1.11111,0.134921,0.126984,0.142857,0.222222,0.666667,0.555556,0.666667,1.22222
9200,AOX,0,1,0.222222,1.22222,0.111111,0.230159,0.126984,0.238095,0.555556,1.16667,0.777778,1.05556
9250,AOX,1,0,0.230159,1.16667,0,0.230159,0.015873,0.214286,0,1.16667,0.111111,1.05556
9300,AOX,1,1,0.253968,1.44444,0.198413,0.0793651,0.18254,0.119048,0.888889,0.5,0.888889,0.666667
9350,AOX,0,1,0.396825,1.83333,0.34127,0.134921,0.301587,0.0952381,1.72222,0.777778,1.38889,0.444444
9400,AOX,0,1,0.269841,1.38889,0.285714,0.190476,0.190476,0.103175,1.27778,0.833333,0.944444,0.5
9450,AOX,1,0,0.269841,1.44444,0.253968,0.015873,0.269841,0,1.33333,0.111111,1.44444,0
9500,AOX,1,0,0.111111,0.5,0,0.111111,0.015873,0.126984,0,0.5,0.111111,0.611111
9550,AOX,0,0,0.222222,1.16667,0.0396825,0.261905,0.0873016,0.301587,0.222222,1.38889,0.388889,1.55556
9600,AOX,0,1,0.277778,1.38889,0,0.277778,0.015873,0.293651,0,1.38889,0.111111,1.5
9650,AOX,0,1,0.190476,0.833333,0.206349,0.111111,0.134921,0.0873016,0.944444,0.388889,0.666667,0.388889
9700,AOX,0,1,0.396825,2,0.0714286,0.333333,0,0.396825,0.333333,1.72222,0,2
9750,AOX,1,1,0.357143,2,0.0793651,0.277778,0.0793651,0.277778,0.277778,1.72222,0.277778,1.72222
9800,AOX,0,1,0.253968,1.22222,0.388889,0.150794,0.349206,0.198413,1.72222,0.611111,1.72222,1
9850,AOX,0,0,0.269841,1.5,0.238095,0.293651,0.380952,0.380952,1.16667,1.61111,2.11111,2.22222
9900,AOX,0,0,0.222222,1.05556,0.126984,0.15873,0.142857,0.150794,0.722222,0.611111,0.944444,0.722222
