iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,EAX,0,0,0.419355,8.13333,0.05,0.425,0.193548,0.395161,5.33333,10.5333,3.73333,7.86667
50,EAX,1,1,0,0,0,0,0,0,0,0,0,0
100,EAX,0,1,0.362903,5.73333,0.184874,0.260504,0.25,0.177419,6.66667,10.4,4.26667,3.73333
150,EAX,0,0,0.419355,7.33333,0.0672269,0.420168,0.447154,0.414634,5.86667,9.73333,9.73333,9.73333
200,EAX,0,1,0.25,4.53333,0.0666667,0.283333,0.306452,0.322581,5.86667,8.93333,4.8,5.46667
250,EAX,0,1,0.435484,9.6,0.0672269,0.428571,0.274194,0.41129,4.93333,8.93333,5.06667,6.53333
300,EAX,0,0,0.298387,4.93333,0.258333,0.0916667,0.354839,0.266129,10.9333,6.66667,7.86667,6
350,EAX,0,0,0.290323,5.2,0.05,0.3,0.341463,0.414634,4.4,9.46667,5.06667,7.33333
400,EAX,0,0,0.395161,8.53333,0.05,0.416667,0.330645,0.379032,4.93333,11.6,7.33333,6.53333
450,EAX,0,1,0.16129,2.8,0.0588235,0.168067,0.225806,0.258065,5.46667,6.13333,4.26667,4
500,EAX,0,1,0.322581,6.53333,0.05,0.316667,0.169355,0.395161,5.73333,7.86667,2,8
550,EAX,0,0,0.290323,7.6,0.10084,0.285714,0.300813,0.292683,7.86667,10,6.13333,8.26667
600,EAX,0,0,0.274194,4.26667,0.191667,0.158333,0.308943,0.333333,5.46667,5.2,7.33333,6.66667
650,EAX,0,1,0.298387,6.66667,0.0916667,0.283333,0.185484,0.298387,6,8.53333,4,7.2
700,EAX,0,0,0.233871,4.13333,0.092437,0.235294,0.33871,0.33871,5.2,8.4,6.8,7.2
750,EAX,0,0,0.330645,5.73333,0.0833333,0.3,0.322581,0.354839,5.73333,8.66667,5.86667,6.4
800,EAX,0,0,0.370968,7.86667,0.0666667,0.391667,0.306452,0.362903,4.26667,8.53333,5.73333,8.26667
850,EAX,0,0,0.217742,4.26667,0.0588235,0.243697,0.341463,0.365854,5.46667,7.86667,6,7.06667
900,EAX,0,1,0.403226,7.6,0.0666667,0.425,0.306452,0.354839,4.66667,9.6,4.26667,8.13333
950,EAX,0,0,0.290323,4.66667,0.0588235,0.277311,0.193548,0.322581,5.86667,8.8,2.8,5.33333
1000,EAX,1,1,0,0,0,0,0,0,0,0,0,0
1050,EAX,0,1,0.333333,7.46667,0.0504202,0.352941,0.33871,0.266129,7.06667,10.5333,6.13333,5.2
1100,EAX,0,0,0.322581,6.93333,0.0416667,0.325,0.300813,0.276423,4.4,8.53333,6,6.93333
1150,EAX,0,1,0.403226,8.26667,0.183333,0.283333,0.232,0.376,6.8,9.6,4.13333,8.93333
1200,EAX,0,0,0.322581,6.13333,0.0588235,0.336134,0.145161,0.298387,5.06667,9.06667,2.66667,6.66667
1250,EAX,0,0,0.5,7.73333,0.075,0.483333,0.258065,0.370968,7.2,9.46667,3.33333,7.6
1300,EAX,0,1,0.33871,8,0.0672269,0.344538,0.290323,0.427419,4.93333,9.33333,6.26667,7.73333
1350,EAX,0,0,0.322581,6.53333,0.0666667,0.366667,0.325203,0.333333,6.4,8.66667,5.6,6.53333
1400,EAX,0,0,0.403226,9.2,0.0588235,0.411765,0.306452,0.403226,5.46667,11.4667,7.46667,9.2
1450,EAX,0,0,0.193548,2.93333,0.151261,0.117647,0.233871,0.322581,7.86667,6.66667,5.6,5.73333
1500,EAX,0,0,0.306452,5.2,0.0672269,0.285714,0.314516,0.258065,5.33333,9.33333,7.06667,6.26667
1550,EAX,0,1,0.314516,5.73333,0.117647,0.252101,0.264,0.32,7.6,9.46667,6.66667,6.8
1600,EAX,0,0,0.365854,7.86667,0.0666667,0.366667,0.379032,0.322581,5.2,8.66667,6.13333,6.4
1650,EAX,0,1,0.330645,6.26667,0.092437,0.319328,0.379032,0.322581,6,9.86667,6.13333,5.2
1700,EAX,0,0,0.354839,7.46667,0.05,0.35,0.16129,0.346774,4.13333,9.86667,1.6,7.73333
1750,EAX,0,0,0.266129,6,0.05,0.266667,0.370968,0.298387,6.26667,7.33333,7.73333,7.2
1800,EAX,0,0,0.217742,3.46667,0.191667,0.108333,0.308943,0.235772,5.33333,4.13333,6.66667,5.33333
1850,EAX,0,0,0.274194,6,0.225,0.166667,0.266129,0.233871,8,5.2,5.2,3.33333
1900,EAX,0,0,0.233871,5.06667,0.05,0.241667,0.306452,0.322581,4.66667,7.86667,5.2,6.66667
1950,EAX,0,1,0.241935,4.13333,0.193277,0.117647,0.33871,0.298387,8.26667,5.33333,7.73333,5.73333
2000,EAX,0,0,0.298387,6.4,0.0504202,0.319328,0.373984,0.430894,6.26667,9.46667,5.73333,8.26667
2050,EAX,0,0,0.382114,7.2,0.10084,0.352941,0.491935,0.41129,5.86667,9.2,7.86667,8.53333
2100,EAX,0,0,0.258065,5.33333,0.10084,0.218487,0.16129,0.25,7.33333,6.66667,2.53333,5.86667
2150,EAX,0,1,0.346774,6.66667,0.327731,0.092437,0.258065,0.169355,10.2667,6.26667,4.66667,2.8
2200,EAX,0,0,0.25,4.8,0.0756303,0.235294,0.370968,0.354839,6.26667,9.2,7.6,6
2250,EAX,0,1,0.266129,5.06667,0.0672269,0.310924,0.241935,0.322581,6.4,8,5.06667,6.8
2300,EAX,0,0,0.33871,8,0.0666667,0.325,0.137097,0.322581,5.2,8.93333,2.93333,8.8
2350,EAX,0,0,0.419355,6.93333,0.05,0.425,0.290323,0.379032,4.26667,8.8,4.4,7.46667
2400,EAX,0,0,0.346774,5.73333,0.176471,0.252101,0.306452,0.201613,8.4,8.66667,4.66667,3.86667
2450,EAX,0,1,0.387097,7.2,0.378151,0.117647,0.274194,0.314516,8.26667,7.46667,4.4,5.6
2500,EAX,0,0,0.330645,7.46667,0.0588235,0.336134,0.145161,0.290323,6.93333,10.4,3.46667,5.73333
2550,EAX,0,0,0.346774,6.13333,0.0583333,0.325,0.298387,0.33871,4.4,8.53333,4.8,7.2
2600,EAX,0,0,0.427419,8,0.0672269,0.436975,0.314516,0.362903,4.93333,11.0667,6.4,6.66667
2650,EAX,0,0,0.365854,6,0.0504202,0.369748,0.314516,0.25,6.66667,9.73333,6.13333,4.26667
2700,EAX,0,0,0.471545,7.06667,0.0588235,0.487395,0.362903,0.451613,5.86667,10.2667,6,7.33333
2750,EAX,0,0,0.365854,8,0.0583333,0.391667,0.264,0.392,7.46667,11.4667,5.86667,7.6
2800,EAX,0,0,0.398374,7.46667,0.10084,0.361345,0.266129,0.33871,8.4,10.9333,6.26667,6.13333
2850,EAX,0,0,0.362903,4.66667,0.0588235,0.369748,0.314516,0.387097,5.33333,8.66667,6.8,8.26667
2900,EAX,0,0,0.322581,5.06667,0.0588235,0.310924,0.241935,0.306452,5.46667,10,4,6.13333
2950,EAX,0,0,0.346774,6,0.05,0.358333,0.177419,0.379032,5.33333,9.06667,3.2,6.26667
3000,EAX,0,1,0.201613,1.73333,0.0583333,0.208333,0.233871,0.225806,3.86667,5.06667,3.73333,3.2
3050,EAX,0,0,0.362903,7.6,0.12605,0.302521,0.169355,0.330645,6.4,7.86667,2.8,6.53333
3100,EAX,0,0,0.379032,8.26667,0.0666667,0.416667,0.349593,0.414634,6.4,9.33333,6.66667,8.93333
3150,EAX,0,0,0.41129,8.53333,0.341667,0.116667,0.241935,0.419355,11.3333,6.66667,5.33333,9.33333
3200,EAX,0,0,0.298387,6.8,0.0588235,0.319328,0.308943,0.373984,5.6,8.66667,6.13333,8.26667
3250,EAX,0,0,0.382114,8.13333,0.0504202,0.369748,0.403226,0.370968,4.13333,10.6667,7.73333,7.2
3300,EAX,0,0,0.5,10.6667,0.0588235,0.512605,0.370968,0.362903,5.33333,10.5333,6.66667,9.06667
3350,EAX,0,1,0.41129,7.2,0.092437,0.403361,0.387097,0.443548,5.2,9.86667,7.06667,9.46667
3400,EAX,0,0,0.419355,7.06667,0.116667,0.375,0.276423,0.414634,4.8,10.1333,4.8,7.73333
3450,EAX,0,0,0.403226,6,0.0588235,0.411765,0.185484,0.33871,6.26667,10.9333,2.53333,5.06667
3500,EAX,0,1,0.314516,7.2,0.0672269,0.327731,0.282258,0.370968,5.46667,9.2,4.8,8
3550,EAX,0,0,0.455285,10.1333,0.252101,0.285714,0.422764,0.414634,9.86667,8.66667,8.8,7.06667
3600,EAX,0,0,0.422764,8.53333,0.109244,0.378151,0.382114,0.455285,7.2,9.2,6.4,9.06667
3650,EAX,0,0,0.0483871,0.4,0.0588235,0.0672269,0.290323,0.298387,5.33333,5.46667,6.26667,6.4
3700,EAX,0,0,0.483871,7.86667,0.151261,0.394958,0.487805,0.308943,7.2,9.6,8.66667,5.73333
3750,EAX,0,1,0.33871,6.53333,0.075,0.341667,0.217742,0.379032,4.4,9.06667,2.53333,7.33333
3800,EAX,0,0,0.193548,2.93333,0.0588235,0.218487,0.384,0.328,5.2,8.13333,6.13333,5.73333
3850,EAX,0,0,0.209677,3.2,0.201681,0.0756303,0.317073,0.268293,9.73333,6.26667,6.66667,4.4
3900,EAX,0,0,0.217742,3.6,0.241667,0.0333333,0.341463,0.317073,6.66667,5.33333,6.53333,5.6
3950,EAX,0,0,0.201613,3.46667,0.0756303,0.201681,0.225806,0.274194,5.6,8.53333,5.2,4.93333
4000,EAX,0,0,0.387097,6.26667,0.0416667,0.4,0.403226,0.354839,5.46667,10.5333,8,6.93333
4050,EAX,0,0,0.403226,7.2,0.109244,0.361345,0.282258,0.33871,5.06667,7.86667,5.33333,5.73333
4100,EAX,0,1,0.306452,6.8,0.0583333,0.325,0.32,0.24,5.73333,10,6,4.66667
4150,EAX,0,0,0.33871,6.93333,0.166667,0.266667,0.354839,0.153226,5.46667,8,6.26667,3.6
4200,EAX,0,0,0.346774,6.93333,0.319328,0.092437,0.177419,0.25,10.6667,6.26667,3.06667,4.53333
4250,EAX,0,0,0.346774,6.26667,0.0588235,0.352941,0.330645,0.282258,6,9.86667,7.2,6.53333
4300,EAX,0,1,0.120968,1.86667,0.10084,0.092437,0.177419,0.282258,6.13333,6.4,5.73333,6.8
4350,EAX,0,0,0.330645,5.86667,0.2,0.175,0.370968,0.290323,7.6,6.66667,6.4,5.06667
4400,EAX,0,1,0.298387,6,0.0833333,0.283333,0.217742,0.346774,4.66667,9.06667,4.66667,7.33333
4450,EAX,0,0,0.104839,1.6,0.10084,0.0756303,0.241935,0.25,6.53333,6.26667,5.33333,5.33333
4500,EAX,0,0,0.379032,4.93333,0.285714,0.159664,0.435484,0.258065,9.6,6.26667,7.86667,5.6
4550,EAX,0,0,0.317073,8.13333,0.252101,0.134454,0.430894,0.398374,8,7.2,8,6.13333
4600,EAX,0,1,0.298387,6.8,0.0504202,0.302521,0.0806452,0.314516,4.8,9.33333,1.06667,7.06667
4650,EAX,0,0,0.120968,1.86667,0.10084,0.10084,0.362903,0.362903,6.4,6,7.2,7.6
4700,EAX,0,0,0.379032,6.4,0.075,0.366667,0.41129,0.306452,5.73333,9.33333,6,6.93333
4750,EAX,0,0,0.217742,3.6,0.0666667,0.208333,0.314516,0.241935,7.46667,8.66667,5.86667,4.53333
4800,EAX,1,1,0,0,0,0,0,0,0,0,0,0
4850,EAX,0,0,0.395161,5.33333,0.0588235,0.403361,0.153226,0.33871,5.46667,10.2667,2.13333,5.33333
4900,EAX,0,0,0.233871,4.13333,0.10084,0.218487,0.209677,0.193548,7.46667,7.06667,3.6,3.2
4950,EAX,0,0,0.346774,6.4,0.0833333,0.358333,0.241935,0.427419,5.73333,8.8,4.26667,8.93333
5000,EAX,0,0,0.203252,3.86667,0.142857,0.117647,0.471545,0.365854,7.33333,5.33333,9.2,6.93333
5050,EAX,0,0,0.427419,7.73333,0.0416667,0.441667,0.443548,0.370968,4.53333,10.9333,9.06667,9.06667
5100,EAX,0,0,0.346774,6.13333,0.35,0.0333333,0.382114,0.260163,7.86667,4.66667,7.6,3.73333
5150,EAX,0,0,0.266129,5.46667,0.0916667,0.241667,0.209677,0.306452,5.46667,7.06667,4.8,7.33333
5200,EAX,0,0,0.306452,4.13333,0.0826446,0.297521,0.292683,0.349593,4.53333,6.13333,4.8,6.53333
5250,EAX,0,0,0.373984,6.93333,0.0588235,0.361345,0.274194,0.354839,6,10.8,5.46667,7.2
5300,EAX,0,0,0.387097,6.53333,0.092437,0.352941,0.16129,0.346774,5.46667,9.73333,4.13333,6.53333
5350,EAX,0,0,0.33871,5.33333,0.193277,0.218487,0.209677,0.306452,9.06667,7.33333,5.73333,6
5400,EAX,0,0,0.379032,8,0.0588235,0.369748,0.365854,0.439024,5.73333,9.6,5.46667,9.46667
5450,EAX,0,0,0.241935,5.73333,0.092437,0.218487,0.290323,0.33871,8.53333,8.13333,5.86667,6.53333
5500,EAX,0,0,0.225806,5.46667,0.0672269,0.268908,0.387097,0.298387,6.13333,9.2,8.26667,6.13333
5550,EAX,0,0,0.322581,6.66667,0.0504202,0.336134,0.349593,0.430894,6.53333,10.8,7.33333,7.33333
5600,EAX,0,0,0.390244,7.33333,0.0416667,0.391667,0.354839,0.298387,4.93333,10.4,6.13333,6.13333
5650,EAX,0,0,0.435484,9.6,0.0672269,0.436975,0.322581,0.33871,6,10.6667,5.46667,7.2
5700,EAX,0,0,0.306452,6.93333,0.0672269,0.327731,0.300813,0.390244,5.6,9.46667,5.46667,8.8
5750,EAX,0,0,0,0,0,0,0,0,0,0,0,0
5800,EAX,0,0,0.403226,7.33333,0.0578512,0.421488,0.276423,0.382114,4.13333,8.93333,4.66667,8.13333
5850,EAX,0,0,0.362903,6,0.0666667,0.366667,0.333333,0.365854,6.66667,8.8,6.13333,7.6
5900,EAX,0,0,0.314516,5.46667,0.283333,0.0833333,0.233871,0.282258,9.33333,5.6,3.86667,4.13333
5950,EAX,0,0,0.435484,8,0.369748,0.109244,0.379032,0.419355,10.1333,6.26667,8.26667,6.93333
6000,EAX,0,1,0.387097,6.4,0.0588235,0.386555,0.153226,0.354839,6.66667,10.8,4.26667,5.73333
6050,EAX,0,0,0.201613,2.8,0.0495868,0.239669,0.282258,0.25,4.53333,7.2,5.33333,6
6100,EAX,0,1,0.306452,6.8,0.1,0.3,0.306452,0.185484,6.13333,8.66667,7.06667,2.4
6150,EAX,0,0,0.225806,3.2,0.0840336,0.243697,0.308943,0.349593,5.06667,6.93333,4.93333,6.53333
