iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,UOX,0,1,0.519814,21.1852,0.689977,0.750583,0.550117,0.517483,18.8148,16.963,21.2593,19.037
50,UOX,0,1,0.473193,20.2963,0.62704,0.694639,0.487179,0.512821,16.2222,18.4444,18.3704,20.5185
100,UOX,0,1,0.496503,19.4074,0.657343,0.750583,0.554779,0.522145,18.2222,19.5556,23.1111,21.4074
150,UOX,0,1,0.507009,21.7778,0.710956,0.769231,0.508159,0.522145,18.4444,17.7778,20.8148,20.2963
200,UOX,0,1,0.454545,18.1481,0.608392,0.715618,0.424242,0.477855,12.8148,16.8889,17.1111,18
250,UOX,0,0,0.529138,19.6296,0.643357,0.731935,0.463869,0.517483,15.9259,18.6667,19.7037,21.7037
300,UOX,0,1,0.494172,17.7778,0.694639,0.713287,0.496503,0.470862,16.7407,17.8519,20.2222,20.1481
350,UOX,0,0,0.491841,16.8148,0.678322,0.748252,0.475524,0.526807,15.6296,16.2222,15.7037,18
400,UOX,0,0,0.537383,20.5926,0.675991,0.734266,0.536131,0.536131,17.9259,17.4074,19.2593,21.5556
450,UOX,0,0,0,0,0,0,0.021028,0.021028,0,0,0.37037,0.37037
500,UOX,0,0,0.514019,20.5926,0.685315,0.706294,0.475524,0.482517,17.9259,15.7037,21.1852,18.5926
550,UOX,0,0,0.48951,19.3333,0.594406,0.657343,0.5338,0.461538,16.0741,16.963,22,19.7778
600,UOX,0,0,0.49061,22.3704,0.731935,0.69697,0.509346,0.567757,21.4074,16.3704,22.5926,21.4815
650,UOX,0,0,0.51049,20.2963,0.622378,0.729604,0.461538,0.491841,14.8889,18,18.1481,18.0741
700,UOX,0,0,0.552448,19.6296,0.645688,0.776224,0.498834,0.536131,15.4815,19.037,20.3704,19.6296
750,UOX,0,0,0.449883,16.963,0.613054,0.708625,0.496503,0.473193,16.7407,17.037,19.5556,19.7037
800,UOX,0,0,0.482517,19.7037,0.638695,0.741259,0.491841,0.484848,15.3333,18.8889,20.2963,19.8519
850,UOX,0,0,0.505828,20.2963,0.67366,0.715618,0.542056,0.518692,16.963,18.1481,20.5185,19.9259
900,UOX,0,1,0.393939,17.9259,0.666667,0.680653,0.424242,0.433566,17.4074,17.4074,17.037,18.1481
950,UOX,0,1,0.503513,21.7037,0.624709,0.724942,0.494172,0.461538,15.8519,18.7407,20.1481,20.8148
1000,UOX,0,0,0.542056,21.3333,0.636364,0.741259,0.507009,0.558411,14.6667,19.5556,18.963,20.963
1050,UOX,0,1,0.573427,21.1852,0.664336,0.769231,0.55711,0.58042,17.037,18.8148,21.6296,21.4074
1100,UOX,0,0,0.528037,18.2222,0.666667,0.750583,0.492991,0.523364,16.5926,19.6296,19.5556,20.3704
1150,UOX,0,0,0.508159,18.8889,0.657343,0.694639,0.476636,0.46028,17.4815,17.4074,17.5556,18.7407
1200,UOX,0,0,0.490654,19.4815,0.665105,0.711944,0.489461,0.468384,17.8519,17.1111,19.8519,17.4074
1250,UOX,0,0,0.443925,17.3333,0.63785,0.731308,0.462617,0.457944,14.1481,18.1481,16.8148,17.4074
1300,UOX,0,0,0.434579,16.1481,0.601399,0.664336,0.446262,0.502336,14.3704,16.4444,15.1852,19.3333
1350,UOX,0,0,0.519814,19.2593,0.62704,0.722611,0.448598,0.509346,14.0741,18.5185,18.6667,19.7037
1400,UOX,0,0,0.491841,19.2593,0.606061,0.731935,0.501166,0.494172,13.6296,18.5185,19.3333,20.2963
1450,UOX,0,0,0.517483,21.8519,0.636364,0.717949,0.517483,0.529138,16.1481,18.5185,19.1852,21.1852
1500,UOX,0,0,0.508159,20.2222,0.664336,0.722611,0.531469,0.491841,17.6296,17.4815,20.8148,18.963
1550,UOX,0,0,0.485981,18.6667,0.652681,0.687646,0.42757,0.488318,17.7037,17.2593,18.1481,20.4444
1600,UOX,0,0,0.484848,18.3704,0.617716,0.713287,0.497664,0.504673,15.4074,16.6667,17.3333,19.5556
1650,UOX,0,0,0.498834,18.0741,0.615385,0.713287,0.543124,0.473193,14.3704,19.3333,18.4444,17.4815
1700,UOX,0,0,0.470862,17.9259,0.592075,0.675991,0.477855,0.515152,15.9259,16.963,20.3704,19.3333
1750,UOX,0,0,0.498834,19.7037,0.664336,0.727273,0.483645,0.46729,18.1481,16.8148,18.4444,20.6667
1800,UOX,0,0,0.537383,20.0741,0.657343,0.694639,0.514019,0.492991,16.963,17.7778,19.5556,19.4074
