iteration,crossover_type,feasible_before,feasible_after,dist_p1p2_edge,dist_p1p2_pl,edge_p1_before,edge_p2_before,edge_p1_after,edge_p2_after,pl_p1_before,pl_p2_before,pl_p1_after,pl_p2_after
0,OX,0,1,0.612727,5.82796,0.56,0.118182,0.605455,0.26,5.35484,1.01075,5.78495,2.12903
50,OX,0,0,0.601093,5.5914,0.338798,0.31694,0.502732,0.395264,3.22581,2.77419,4.47312,3.48387
100,OX,0,0,0.626594,5.78495,0.400729,0.287796,0.459016,0.408015,3.67742,2.62366,4.06452,3.65591
150,OX,0,1,0.594545,5.41935,0.0890909,0.54,0.154545,0.567273,0.817204,4.94624,1.33333,5.1828
200,OX,0,0,0.52,4.7957,0.127273,0.414545,0.163636,0.503636,1.07527,3.91398,1.44086,4.83871
250,OX,0,0,0.622951,5.56989,0.42623,0.247723,0.515483,0.384335,3.80645,2.21505,4.96774,3.48387
300,OX,0,0,0.539162,4.75269,0.0491803,0.528233,0.151184,0.533698,0.516129,4.55914,1.16129,4.83871
350,OX,0,0,0.590164,5.37634,0.198543,0.471767,0.309654,0.56102,1.97849,4.27957,2.77419,4.75269
400,OX,0,0,0.63388,5.35484,0.473588,0.214936,0.608379,0.278689,4.19355,1.69892,5.07527,2.53763
450,OX,0,0,0.582878,5.22581,0.222222,0.422587,0.291439,0.47541,2.15054,3.63441,2.55914,3.95699
500,OX,0,1,0.622951,4.98925,0.0364299,0.619308,0.0291439,0.635701,0.365591,5.05376,0.193548,4.98925
550,OX,0,0,0.604736,5.46237,0.553734,0.0746812,0.588342,0.147541,5.05376,0.688172,5.24731,1.03226
600,OX,0,0,0.588342,5.11828,0.499089,0.153005,0.588342,0.174863,4.34409,1.31183,5.1828,1.39785
650,OX,1,1,0.619308,5.67742,0.619308,0,0.619308,0,5.67742,0,5.67742,0
700,OX,0,0,0.619308,5.33333,0.375228,0.307832,0.572993,0.357664,3.46237,2.58065,5.05376,3.07527
750,OX,0,0,0.544627,5.2043,0.258652,0.367942,0.284153,0.477231,2.55914,3.46237,2.68817,4.32258
800,OX,0,0,0.626594,5.5914,0.0619308,0.59745,0.162113,0.612022,0.537634,5.33333,1.22581,5.48387
850,OX,0,0,0.615665,5.52688,0.132969,0.520947,0.171533,0.560219,1.26882,4.66667,1.50538,4.98925
900,OX,0,1,0.513661,4.51613,0.169399,0.387978,0.260474,0.440801,1.44086,3.46237,2.23656,3.95699
950,OX,0,0,0.604736,5.35484,0.540984,0.118397,0.582117,0.158759,4.90323,1.09677,5.22581,1.46237
1000,OX,0,0,0.577413,5.35484,0.253188,0.382514,0.375228,0.406193,2.51613,3.48387,3.37634,3.72043
1050,OX,0,0,0.590164,5.31183,0.295082,0.342441,0.371585,0.45173,2.66667,3.35484,3.26882,4.15054
1100,OX,0,0,0.587591,5.24731,0.47541,0.178506,0.578467,0.270073,4.17204,1.72043,5.22581,2.3871
1150,OX,0,0,0.564663,5.11828,0.428051,0.182149,0.469945,0.276867,3.89247,1.52688,4.08602,2.32258
1200,OX,0,0,0.615665,5.5914,0.202186,0.477231,0.278689,0.559199,1.80645,4.27957,2.32258,4.92473
1250,OX,0,1,0.584699,5.13978,0.264117,0.377049,0.342441,0.57377,2.34409,3.29032,3.01075,4.96774
1300,OX,0,0,0.628415,5.82796,0.200364,0.444444,0.167577,0.528233,1.80645,4.27957,1.44086,4.88172
1350,OX,0,1,0.593807,5.2043,0.10929,0.530055,0.127505,0.544627,1.01075,4.60215,1.05376,4.75269
1400,OX,0,1,0.568306,4.90323,0.568306,0.010929,0.562842,0.0746812,4.86022,0.129032,4.8172,0.494624
1450,OX,0,0,0.595628,5.33333,0.364299,0.265938,0.469945,0.313297,3.31183,2.27957,4.19355,2.73118
1500,OX,0,0,0.663024,6.17204,0.17122,0.557377,0.302368,0.621129,1.69892,5.13978,2.47312,5.82796
1550,OX,0,0,0.612022,5.29032,0.612022,0,0.612022,0,5.29032,0,5.29032,0
1600,OX,0,1,0.557377,4.94624,0.0801457,0.522769,0.162113,0.570128,0.731183,4.60215,1.31183,5.05376
1650,OX,0,0,0.566485,5.01075,0.408015,0.173042,0.45173,0.234973,3.69892,1.48387,3.93548,2.06452
1700,OX,0,0,0.584699,5.22581,0.163934,0.48816,0.355191,0.56102,1.46237,4.47312,2.86022,4.86022
1750,OX,0,1,0.59745,5.29032,0.225865,0.42623,0.271403,0.486339,2.04301,3.87097,2.34409,4.36559
1800,OX,0,0,0.652095,5.72043,0.459016,0.275046,0.533698,0.306011,4.04301,2.43011,4.62366,2.68817
1850,OX,0,0,0.540984,4.94624,0.540984,0.00910747,0.564663,0.112933,4.94624,0.0430108,5.09677,0.946237
1900,OX,0,0,0.153005,1.24731,0.160291,0.010929,0.1949,0.0418944,1.33333,0.107527,1.6129,0.365591
1950,OX,0,0,0.551913,5.07527,0.371585,0.216758,0.482696,0.355191,3.6129,1.95699,4.43011,2.73118
2000,OX,0,0,0.57377,5.35484,0.535519,0.0801457,0.566485,0.116576,4.94624,0.795699,4.98925,0.967742
2050,OX,0,0,0.57377,5.41935,0.271403,0.362477,0.304745,0.434307,2.55914,3.46237,2.8172,4.10753
2100,OX,0,0,0.577413,4.98925,0.440801,0.178506,0.500911,0.23133,3.72043,1.72043,4.21505,2.23656
2150,OX,0,1,0.433515,3.93548,0.0382514,0.428051,0.143898,0.47541,0.473118,3.97849,1.11828,4.30108
2200,OX,0,0,0.575592,5.46237,0.0965392,0.533698,0.17122,0.570128,0.88172,5.11828,1.35484,5.54839
2250,OX,0,1,0.400729,2.96774,0.276867,0.156648,0.320583,0.214936,2.17204,1.2043,2.58065,1.63441
2300,OX,0,0,0.590164,4.7957,0.588342,0.0309654,0.568306,0.187614,4.90323,0.27957,4.86022,1.69892
2350,OX,0,1,0.584699,5.11828,0.163934,0.468124,0.183971,0.553734,1.46237,4.23656,1.48387,4.83871
2400,OX,0,0,0.557377,5.26882,0.364299,0.278689,0.404372,0.378871,3.65591,2.66667,3.72043,3.41935
2450,OX,0,0,0.482696,4.06452,0.240437,0.264117,0.256831,0.324226,2.12903,2.27957,2.17204,2.92473
2500,OX,0,0,0.566485,5.46237,0.0437158,0.557377,0.0510018,0.575592,0.387097,5.41935,0.408602,5.46237
2550,OX,0,0,0.444444,3.65591,0.225865,0.265938,0.278689,0.340619,1.89247,2.23656,2.3871,2.86022
2600,OX,0,0,0.486339,4.25806,0.362477,0.163934,0.431694,0.196721,3.16129,1.67742,3.48387,2.02151
2650,OX,0,0,0.517304,4.58065,0.420765,0.167577,0.510018,0.23133,3.67742,1.54839,4.43011,2.02151
2700,OX,0,0,0.626594,5.5914,0.256831,0.409836,0.357013,0.533698,2.23656,3.63441,3.11828,4.90323
2750,OX,0,0,0.535519,4.98925,0.28051,0.315118,0.295082,0.398907,2.3871,3.03226,2.62366,3.65591
2800,OX,0,1,0.544627,5.07527,0.362477,0.211293,0.457195,0.255009,3.26882,2.19355,4,2.27957
2850,OX,0,0,0.581056,5.05376,0.360656,0.271403,0.455373,0.318761,3.09677,2.34409,3.95699,2.64516
2900,OX,0,1,0.56102,5.16129,0.506375,0.0837887,0.531876,0.0965392,4.51613,0.860215,4.73118,1.03226
2950,OX,0,0,0.550091,5.33333,0.162113,0.413479,0.214936,0.453552,1.54839,4.12903,1.93548,4.15054
3000,OX,0,0,0.479053,4.06452,0.0892532,0.446266,0.131148,0.448087,0.83871,3.91398,1.03226,3.97849
